Vote,Occupation_Satisfaction,Avg_monthly_expense_when_under_age_21,Avg_lottary_expanses,Age_group,Avg_monthly_expense_on_pets_or_plants,Looking_at_poles_results,Avg_environmental_importance,Married,Gender,Voting_Time,Financial_balance_score_(0-1),%Of_Household_Income,Yearly_IncomeK,Avg_size_per_room,Garden_sqr_meter_per_person_in_residancy_area,Avg_Residancy_Altitude,Yearly_ExpensesK,%Time_invested_in_work,Avg_education_importance,Avg_Satisfaction_with_previous_vote,Avg_monthly_household_cost,Will_vote_only_large_party,Phone_minutes_10_years,Avg_government_satisfaction,Weighted_education_rank,%_satisfaction_financial_policy,Avg_monthly_income_all_years,Last_school_grades,Most_Important_Issue,Number_of_differnt_parties_voted_for,Political_interest_Total_Score,Number_of_valued_Kneset_members,Main_transportation,Occupation,Financial_agenda_matters,Num_of_kids_born_last_10_years,Overall_happiness_score
Greys,2.0,46.25663066,7831.009598999999,45_and_up,263.1606413,No,799.7345730000001,No,Male,By_16:00,0.261144987,0.549165365,7292.0,603.9696863,90.96889799,6286.785035,636.3042546,12.02538044,24.57579472,4.708,66398.78887,No,257946.7326,6.0372899470000005,507.88456619999994,81.67104337,15.41887689,30.0,Military,8.0,137.25158000000002,2.0,Foot_or_bicycle,Industry_or_other,No,0.0,410.7467975
Greys,4.0,795.9684457999999,132783.458,45_and_up,70671.51912000001,Yes,742.3648935,No,Female,After_16:00,0.719431466,0.292258349,9962.0,524.8681094,18.8780565,6054.336287,728.6239704,81.81182159999999,22.9100002,2.0380000000000003,60614.39821,Maybe,250460.2184,6.7516459620000004,500.4600068,17.00390282,265.3228153,,Military,8.0,65.06633081,1.0,Foot_or_bicycle,Industry_or_other,No,0.0,439.8751887
Turquoises,4.0,758.3503234,95411.51569,45_and_up,64162.25155,No,601.9942422,Yes,Female,After_16:00,0.66363455,0.309115286,5422.0,367.3319535,71.27016473,4509.100843,943.9314588,32.13351299,19.16590602,4.578,46551.050339999994,Maybe,142463.7418,4.89626962,377.4436936,23.92292421,252.78344109999998,80.0,Healthcare,11.0,183.54836699999998,0.0,Foot_or_bicycle,Public_Sector,Yes,2.0,467.3022293000001
Oranges,1.0,136.8159872,26402.0385,30-45,2135.451368,Yes,491.2546661,No,Female,By_16:00,0.891320085,0.258032115,6065.0,334.9046439,53.27974427,6459.053447,412.0056496,42.87875853,18.3004001,5.935,42703.69665,Maybe,335153.4794,9.51608537,578.9244160000001,12.45553943,45.60532907,30.0,Military,5.0,298.71490819999997,2.0,Motorcycle_or_truck,Hightech,Yes,2.0,263.89609
Blues,3.0,1308.308301,145713.8576,45_and_up,190631.7262,Yes,1217.268928,Yes,Male,By_16:00,0.8995409590000001,0.314449013,3052.0,960.8992187000001,68.69229174,5263.07184,276.1222108,75.91027664,30.99837445,10.948,97228.25954,No,111641.0795,8.93004179,334.1273402,80.10176285,436.1027671,70.0,Social,,508.9319453,2.0,Motorcycle_or_truck,Public_Sector,Yes,0.0,638.0937938
Whites,8.0,489.3502977,85175.58057,Below_30,26780.19609,,734.6660386,No,Male,,0.33355249800000003,0.932982538,7545.0,483.1462,46.79201306,6188.047509,863.9487352,27.31890965,21.98058689,2.455,58919.05742999999,Maybe,272667.2642,6.544731897,522.1755109000001,68.57292531,163.1167659,60.0,Financial,7.0,28.25810286,2.0,Public_or_other,Student_or_Unemployed,No,0.0,495.2338149
Browns,7.0,601.290322,195723.1453,45_and_up,40382.65803,No,1315.9430949999999,No,Female,By_16:00,0.318615088,0.7428141159999999,,817.956537,27.76879333,11401.07001,753.6280488,72.91194608,28.59993946,12.069,104215.2993,Maybe,953582.8997,4.037445427,976.5156935,67.94159301,200.4301073,70.0,Social,12.0,737.3615837,0.0,Car,Hightech,No,4.0,964.2612837000001
Violets,8.0,228.9760787,11525.07939,Below_30,5911.885872999999,Yes,579.8394007999999,Yes,Male,By_16:00,0.333160437,0.688443354,3550.0,367.273807,22.78945846,2244.541076,580.0158142000001,83.75483539,19.16438903,12.45,42721.77328,Maybe,22800.80254,5.8814757989999995,150.9993462,2.215652005,76.32535957,90.0,Environment,13.0,374.722749,3.0,Car,Student_or_Unemployed,No,0.0,468.38607980000006
Purples,5.0,31.58717418,,30-45,131.3901217,Yes,1209.605043,No,Male,After_16:00,0.48461242299999996,0.242301044,5458.0,787.4691674,64.44773129,9104.269949,282.64775499999996,85.0768408,28.06188104,10.542,95374.51303999999,Yes,566908.3456,3.6214205789999996,752.9331614,15.28054171,10.52905806,90.0,Environment,13.0,519.5578533,,Motorcycle_or_truck,Services_or_Retail,Yes,1.0,851.1789523
Reds,4.0,537.6439779,85595.19981,45_and_up,32307.10877,Yes,681.1767451000001,Yes,Female,By_16:00,0.517120539,0.091947395,3939.0,383.7495863,34.7508477,5543.626311999999,711.5108478,36.17398117,19.58952747,8.061,52069.26196,No,228113.9045,5.969259237999999,477.61271389999996,1.7107431780000002,179.21465930000002,40.0,Foreign_Affairs,8.0,140.7258794,2.0,Car,Industry_or_other,No,0.0,576.081692
Yellows,6.0,-37.14257303,-7210.274305,45_and_up,150.90477909999998,No,897.0269211000001,No,Male,By_16:00,0.24146198600000002,0.860636895,4102.0,574.2640262,60.0913872,6972.255692,891.6454938999999,76.39075939,23.96380659,9.898,70651.25205,Maybe,339158.0362,8.583642853999999,582.3727639,87.74714267,-12.38085768,60.0,Financial,10.0,181.6832166,3.0,Foot_or_bicycle,Hightech,Yes,0.0,643.9040422
Whites,3.0,446.0733695,47958.58937,45_and_up,22267.74124,Yes,602.3028722,Yes,Male,By_16:00,0.215342735,0.443404859,8005.0,317.0934418,30.85098411,3859.5703729999996,961.4763413999999,95.88225198,17.80711773,,43945.2145,No,104030.9865,1.13076583,322.53834889999996,53.26429324,148.6911232,60.0,Financial,7.0,264.1099749,3.0,Foot_or_bicycle,Public_Sector,Yes,1.0,569.3298794
Purples,8.0,176.0604103,14945.223869999998,Below_30,3512.8277,No,285.3897722,Yes,Male,After_16:00,0.424538239,0.026186274,8700.0,220.3393898,9.225736302,2987.286023,437.18641950000006,99.78131815,14.84383339,7.3,24790.82295,Yes,64852.08451,3.415816224,254.66072430000003,65.60805733,58.68680343,60.0,Financial,11.0,529.4829115,0.0,Car,Student_or_Unemployed,Yes,0.0,123.2364979
Browns,4.0,123.3408433,32888.9229,Below_30,1741.442905,Yes,1080.275914,No,Male,After_16:00,0.893999324,0.6564653420000001,3809.0,641.3795151,97.28776121,9282.280202,986.3294566,3.821895365,25.32547167,12.190999999999999,84369.34756000001,No,639923.3898,9.306949454,799.9521172,37.26093811,41.11361442,70.0,Social,13.0,479.3011719,1.0,Motorcycle_or_truck,Public_Sector,No,1.0,
Browns,2.0,972.4932335000001,305810.4415,45_and_up,105416.7299,Yes,1146.103277,No,Female,After_16:00,0.201375401,0.064967784,4857.0,739.0186219999999,37.05403744,10911.844009999999,29.49609957,31.84946619,27.18489695,11.142999999999999,92944.78993,Maybe,889967.1009,5.456132467000001,943.3806766000001,82.31685201,324.16441119999996,70.0,Social,9.0,573.0685133,3.0,Motorcycle_or_truck,Public_Sector,Yes,1.0,773.2968988
Purples,6.0,385.1321272,14361.5464,45_and_up,16619.12798,Yes,51.99072808,Yes,Male,After_16:00,0.432441398,0.014084702,9427.0,21.25678171,58.65149978,1161.211178,654.2586454,,4.61050775,6.5729999999999995,4599.270308,,12514.84354,9.823059938,111.8697615,79.66484192,128.3773757,80.0,Healthcare,10.0,767.0551929999999,3.0,Foot_or_bicycle,Public_Sector,Yes,0.0,43.34529678
Turquoises,1.0,496.4884988,69955.36047999999,45_and_up,,No,679.4886,Yes,Female,By_16:00,0.628928764,0.689774393,3253.0,404.1782412,51.4562276,5035.364398,600.6403579,66.58204042,20.10418467,6.747000000000001,52099.24552,Yes,178675.9592,6.827827869,422.7007916,99.41694443,165.49616630000003,80.0,Healthcare,11.0,131.7501712,3.0,Car,Industry_or_other,No,1.0,546.9162074
Blues,10.0,2103.347389,209618.5841,Below_30,492274.4757,No,953.3359797,Yes,Female,After_16:00,0.5859271460000001,0.056334099000000006,8122.0,526.9771994,47.58583345,,349.5872843,82.43643285,22.95598396,5.877999999999999,67902.10897999999,No,89388.1733,7.738523225,298.97854989999996,23.46452286,701.1157964,70.0,Social,10.0,446.98328439999995,2.0,Motorcycle_or_truck,Industry_or_other,No,0.0,898.3172904999999
Turquoises,4.0,618.8996234,78133.25759,45_and_up,42775.93808,Yes,670.3998161000001,Yes,Female,By_16:00,0.886212008,0.965614257,4482.0,,75.83135073,4636.900326,251.38203309999997,21.91644176,20.60991283,5.518,51930.78641,No,143441.2086,1.125590845,378.7363312,98.86919043,206.29987450000002,60.0,Financial,8.0,142.70555330000002,2.0,Public_or_other,Services_or_Retail,Yes,0.0,500.46905369999996
Violets,1.0,416.47673710000004,21507.60329,30-45,19421.36697,No,248.58261729999998,Yes,Male,By_16:00,0.8592585429999999,0.232927023,6538.0,147.9984011,42.85027452,1845.2504370000001,654.4580432,10.9730348,12.16545934,9.462,19068.61318,Yes,24001.86826,0.6367877710000001,154.9253635,42.07009498,138.825579,90.0,Environment,11.0,577.1584302,1.0,Car,Public_Sector,Yes,0.0,199.78304
Violets,7.0,474.7678198,21958.50053,30-45,25213.19846,Yes,262.690789,Yes,Male,By_16:00,0.47166732100000003,0.490665147,6054.0,167.8742769,47.85043767,1723.279445,835.9381724,48.65989436,12.95663062,9.946,20284.26169,Maybe,19252.41973,7.20314455,138.75308909999998,46.15064077,158.2559399,70.0,Social,12.0,577.5405665,3.0,Foot_or_bicycle,Industry_or_other,No,0.0,195.4572618
Whites,5.0,506.04502419999994,52914.031930000005,30-45,28632.18907,No,560.8918271000001,Yes,Female,After_16:00,0.6542973870000001,0.8039695179999999,7199.0,290.9194674,79.31554711,3718.7553789999997,897.4267,88.73438051,,2.801,40920.291880000004,Maybe,98402.44777,1.7680717819999998,313.6916444,75.99660328,168.6816747,80.0,Healthcare,9.0,282.27281949999997,0.0,Foot_or_bicycle,Hightech,No,2.0,
Browns,9.0,708.7835087000001,215787.9389,45_and_up,56065.60141,Yes,1228.811075,No,Male,By_16:00,0.831839991,,5771.0,790.5149417,47.13211257,10714.47908,569.7754871000001,46.6678662,28.11609755,10.229,98364.66322,Yes,834198.9419,3.0963524710000003,913.3449194,92.89062775,236.2611696,80.0,Healthcare,11.0,615.7722387,1.0,Motorcycle_or_truck,Services_or_Retail,No,0.0,852.0262721
Reds,5.0,692.500805,149587.2604,45_and_up,53524.98526,Yes,739.1767111,No,Male,After_16:00,0.8373284609999999,0.270314221,9418.0,446.196246,91.73824014,7372.699489,409.1599903,25.29949697,21.12335783,2.582,59260.88447999999,No,419943.7877,1.070769848,648.0306997,8.805306489,230.8336017,40.0,Foreign_Affairs,10.0,163.9717916,3.0,Motorcycle_or_truck,Industry_or_other,Yes,,545.5940395
Turquoises,3.0,626.889005,85918.73066,30-45,43884.49906,Yes,619.5286707,Yes,Female,By_16:00,0.260913087,0.20686855399999998,3205.0,417.3702993,18.32353994,4946.41252,355.79353829999997,76.60564852,20.42964266,6.795,49707.28559,Maybe,169058.4599,8.639823801,411.1671922,74.69401553,208.9630017,100.0,Education,13.0,153.7476719,3.0,Public_or_other,Services_or_Retail,Yes,1.0,405.5573643
Turquoises,4.0,286.43847789999995,38724.74818,30-45,9221.813005,No,740.7468581,Yes,Male,After_16:00,0.8996102579999999,0.226277647,3488.0,,22.90177697,4989.802093,158.5402905,16.2120854,21.60999428,6.5120000000000005,57129.45579,Yes,164496.6279,3.3613681769999997,405.5818387,39.35157082,95.47949263,80.0,Healthcare,11.0,116.53073329999998,2.0,Motorcycle_or_truck,Public_Sector,No,0.0,559.7920132
Browns,8.0,811.9803188999999,6360.358225999999,30-45,73537.55325,No,66.90253964,Yes,Female,After_16:00,0.362777676,0.22686927899999998,5962.0,46.2106195,31.86183027,327.41553910000005,687.0659837000001,24.79625705,6.797839326,10.038,5152.639668,Yes,552.223211,4.17446909,23.49943001,48.84301112,270.6601063,60.0,Financial,9.0,799.4752789,1.0,Foot_or_bicycle,Student_or_Unemployed,No,1.0,45.92607816
Khakis,10.0,978.3925529999999,164640.035,45_and_up,106697.4628,Yes,704.1816949,No,Female,After_16:00,0.22407023899999998,0.080626926,5137.0,460.9023069,75.54621487,5970.086139999999,918.9927405999999,12.45177744,21.46863542,4.863,56443.056110000005,Maybe,254851.4637,6.913158287999999,504.8281527,22.56576396,326.13085099999995,60.0,Financial,6.0,45.23221432,2.0,Public_or_other,Public_Sector,No,0.0,477.773607
Browns,6.0,581.2355202,187454.8135,Below_30,,No,1395.876625,No,Male,By_16:00,0.45976504100000004,0.057088907,6007.0,917.2002281,5.745799677000001,11509.72863,859.6449173000001,0.165337208,30.28531374,9.993,111611.6605,Yes,936119.7527,8.917685309,967.5328174000001,87.81742996,193.74517340000003,60.0,Financial,11.0,769.8753005,5.0,Motorcycle_or_truck,Services_or_Retail,No,0.0,947.2862759999999
Khakis,7.0,83.01087097,14803.983740000001,30-45,803.3152569,No,749.398235,No,Male,By_16:00,0.9974567129999999,0.487872404,9135.0,487.1780429,12.15982942,6324.492843999999,32.32946293,41.02062942,22.07211007,0.865,59911.56085,Maybe,286239.6333,6.147625069,535.0136758,69.45828929999999,27.67029032,100.0,Education,9.0,40.14441268,2.0,Motorcycle_or_truck,Student_or_Unemployed,No,0.0,514.8732576
Whites,1.0,192.20230969999997,20368.16833,30-45,4178.703863000001,Yes,564.3337723999999,Yes,Male,After_16:00,0.330820089,0.320339652,8702.0,299.39399760000003,2.435327182,3777.964411,446.4146283,89.58767320000001,17.30300545,1.298,41458.140589999995,Maybe,101071.6268,3.5805877510000004,317.9176416,89.98310971,64.06743656,100.0,Education,11.0,272.17985719999996,2.0,Foot_or_bicycle,Services_or_Retail,No,0.0,526.1748208
Reds,5.0,385.619406,59894.582539999996,30-45,16661.0205,No,745.1537112999999,Yes,Male,By_16:00,0.381061369,0.103834321,7058.0,419.7818677,99.23883479,5499.177458,112.69621780000001,60.85343454,20.48857896,4.942,56258.57182999999,No,217120.0005,9.164661197000001,465.96137230000005,46.20817041,128.539802,50.0,Other,11.0,166.186734,1.0,Foot_or_bicycle,Hightech,Yes,1.0,641.5077864
Browns,8.0,355.15882680000004,107935.6227,30-45,14143.69652,No,906.0951961000001,No,Female,By_16:00,0.45542213200000004,0.6670421639999999,6856.0,565.161404,87.41032325,10247.56399,880.5230032,,23.77312356,9.144,74800.98827999999,No,831240.8675,1.060180275,911.7241180999999,5.605405639,118.3862756,90.0,Environment,11.0,431.77702039999997,4.0,Car,Services_or_Retail,Yes,0.0,612.5550415
Turquoises,3.0,706.7640147000001,93383.0412,Below_30,55747.29605,Yes,573.5166775,Yes,Male,By_16:00,0.9394551590000001,0.18637137,7598.0,342.24676569999997,33.41610373,4648.321879,37.19750256,0.8393156340000001,18.49991259,2.4019999999999997,44507.63947,No,157119.3517,0.5801134370000001,396.3828347,94.88977781,235.58800490000002,60.0,Financial,9.0,194.8185615,0.0,Motorcycle_or_truck,Public_Sector,No,3.0,451.7126098
Whites,8.0,692.6948671,119943.614,45_and_up,53554.91816,Yes,621.0328016,No,Male,After_16:00,0.20099579,0.127472801,8900.0,385.0169486,38.64940985,5964.685384,481.49786280000006,16.0473316,19.62184876,1.1,,No,269844.0407,7.839084717,519.4651486,2.417466883,230.898289,60.0,Financial,6.0,128.87741090000003,3.0,Motorcycle_or_truck,Hightech,Yes,2.0,445.142066
Turquoises,6.0,239.92877180000002,39019.37454,45_and_up,6486.177982,No,751.9915474,Yes,Male,By_16:00,0.37402783100000003,0.42717809,9439.0,449.927365,3.033117321,5778.724518999999,844.4657677000001,77.56235828,21.21149134,0.561,58008.60601,Maybe,238033.7042,0.855417943,487.8869789,20.41764997,79.97625726,70.0,Social,11.0,109.42247809999999,1.0,Public_or_other,Services_or_Retail,Yes,0.0,596.5364421
Browns,3.0,,18434.55781,30-45,17035.30638,No,606.8794807,Yes,Female,After_16:00,0.127574985,0.23823049,3058.0,481.65985650000005,,2381.5588239999997,24.16147571,16.3459467,21.94675048,12.942,48267.14307,No,20114.02175,8.438176769,141.8239111,40.19456559,129.9820155,90.0,Environment,15.0,401.998375,0.0,Public_or_other,Hightech,Yes,0.0,318.4064375
Browns,3.0,663.1302042,216333.9219,30-45,49091.22871,No,1323.265813,No,Male,After_16:00,0.803052098,0.39274556,6368.0,869.8609600999999,94.7606765,11526.665140000001,208.56990530000002,14.27294814,29.49340537,9.632,106582.6701,Yes,957842.5757,4.716306995,978.6943219000001,82.78045913,221.0434014,80.0,Healthcare,12.0,717.0798572000001,3.0,Public_or_other,Services_or_Retail,No,3.0,885.043034
Browns,8.0,659.4457507999999,205947.7685,45_and_up,48548.55951,No,1417.205254,No,Male,By_16:00,0.977050815,0.22232877899999998,8484.0,925.6434966,0.946653821,11220.41712,386.6607242,67.70508576,30.42438983,7.516,112539.002,Maybe,,9.066825591,936.9130130000001,77.54008144,219.8152503,60.0,Financial,12.0,776.724501,2.0,Public_or_other,Student_or_Unemployed,Yes,1.0,980.8696116
Pinks,6.0,342.4872381,37820.25605,45_and_up,13157.21888,Yes,673.5140471,Yes,Female,By_16:00,0.8423103890000001,0.17406411800000002,8895.0,384.4310559,41.48486219,4081.7087100000003,295.3629873,48.64424069,19.60691347,1.105,,Yes,109749.5258,2.446792142,331.28465980000004,29.58587257,114.1624127,60.0,Financial,7.0,222.9476292,1.0,Foot_or_bicycle,Public_Sector,No,1.0,588.7952617000001
Turquoises,10.0,92.96500115,13470.558509999999,30-45,1001.2651599999999,Yes,713.0304205,Yes,Female,By_16:00,0.091840658,0.596646084,5410.0,438.09835819999995,83.22157417,5223.174075,861.0625947000001,70.0995984,20.93079927,4.59,55100.24789,No,188962.1216,1.321011896,434.6977359,95.50494861,30.98833372,60.0,Financial,9.0,103.2032949,2.0,Motorcycle_or_truck,Industry_or_other,Yes,0.0,550.5442491
Turquoises,4.0,618.3604912000001,73191.74487000001,45_and_up,42701.642060000006,No,652.6407067000001,Yes,Male,After_16:00,0.74812358,0.295995722,7938.0,437.27973949999995,44.01620165,4425.485479999999,169.96140359999998,66.96835919,20.91123477,2.062,51303.618689999996,No,126090.7546,3.649166417,355.0926001,30.29496598,206.12016369999998,70.0,Social,10.0,166.5056114,4.0,Public_or_other,Services_or_Retail,Yes,0.0,447.15936229999994
Khakis,10.0,661.7289718999999,76289.34282,45_and_up,48884.491010000005,No,588.5848455,Yes,Female,By_16:00,0.632294961,0.109050219,5041.0,386.28938270000003,20.29923606,4231.215733,357.7467725,66.85078305,19.65424592,4.959,46274.38291,Maybe,119621.6967,8.248902524,345.8636968,64.0599733,220.57632400000003,60.0,Financial,5.0,210.5078965,1.0,Motorcycle_or_truck,Services_or_Retail,No,2.0,412.6760627
Greys,1.0,389.2420479,70545.34163,45_and_up,16974.122,Yes,667.997054,No,Male,By_16:00,0.462807869,0.22254267,6525.0,450.0003198,42.69337333,6337.132266,682.5423981,27.66397491,21.21321097,5.475,54839.92005,Maybe,295624.0032,5.888568072000001,543.7131626,,,30.0,Military,5.0,106.10476990000001,2.0,Motorcycle_or_truck,Public_Sector,No,0.0,417.2508997
Turquoises,3.0,77.09717319,11248.50235,45_and_up,696.1406258999999,Yes,597.7280285,Yes,Female,By_16:00,0.296968852,0.145989373,6416.0,396.1665914,3.1305285869999997,5169.342826,52.26363544,71.29820881,19.90393407,3.5839999999999996,48215.0117,Maybe,191582.1342,0.399675358,437.7009643999999,69.4876885,25.69905773,90.0,Environment,14.0,160.3939541,1.0,Car,Public_Sector,Yes,0.0,394.81599960000005
Greens,9.0,265.65291040000005,29109.247639999998,45_and_up,7939.825279000001,Yes,850.4971476,Yes,Male,After_16:00,0.526461755,0.526641244,5057.0,528.472661,71.01222472,4344.232588,430.5523522,49.04919346,22.98853325,4.9430000000000005,63598.149710000005,Maybe,108062.5757,6.06198292,328.7287266,79.69622845,88.55097012,70.0,Social,9.0,252.9816539,3.0,Motorcycle_or_truck,Industry_or_other,Yes,0.0,683.99776
Turquoises,6.0,38.29252832,4732.64545,45_and_up,185.6883678,No,654.8854422999999,Yes,Female,By_16:00,0.093695335,0.625221515,4415.0,437.95901610000004,95.90404257,4583.674342,10.09764406,60.30851712,20.92747037,5.585,51627.56619,Maybe,137474.5685,1.922783579,370.7756309,69.7104411,12.76417611,60.0,Financial,11.0,152.7298757,0.0,Car,Student_or_Unemployed,Yes,0.0,447.2895295
Purples,8.0,,43221.68445,Below_30,4691.999632,No,1213.696934,No,Male,By_16:00,0.38388160200000004,0.144438374,4637.0,917.4129885,56.22193543,8197.790084,559.7141725,14.91404227,30.28882613,11.363,99132.27582000001,Maybe,404873.1223,,636.2964107,62.36250738,67.92696568,90.0,Environment,15.0,463.6260754,4.0,Car,Hightech,Yes,2.0,648.7912067000001
Turquoises,3.0,326.0480453,48396.55717,30-45,11930.608,No,692.0646059999999,Yes,Female,After_16:00,0.7915920240000001,0.23028694600000002,7090.0,470.3760976,50.7242488,5393.766822,460.20847860000003,22.66294304,21.6881557,2.91,55513.22738,Maybe,198293.3927,2.846256508,445.30146270000006,36.5904798,108.6826818,60.0,Financial,10.0,80.82633879999999,3.0,Public_or_other,Industry_or_other,Yes,0.0,448.39194380000004
Browns,5.0,292.379733,89217.84875,30-45,9605.894166,Yes,1356.115877,No,Female,By_16:00,0.802948253,0.709812311,8775.0,879.2588586,58.80089626,10912.83028,390.90929389999997,17.71646261,29.65229938,7.225,107672.0699,Maybe,838014.3844,2.7852286580000003,915.4312560000001,72.95550192,97.45991102,100.0,Education,13.0,718.1673936000001,1.0,Foot_or_bicycle,Hightech,No,0.0,946.4795571000001
Browns,6.0,128.9261977,1574.3902369999998,30-45,1899.86034,Yes,611.9848904,Yes,Female,After_16:00,0.5149912999999999,0.16923380600000001,4162.0,493.29215999999997,76.97415608,1352.931175,653.7978813999999,52.63497173,22.21018145,11.838,47646.65243,Yes,1342.100184,8.569244083,36.63468554,28.14854214,42.97539925,80.0,Healthcare,12.0,494.05494739999995,0.0,Foot_or_bicycle,Services_or_Retail,No,0.0,328.7169557
Browns,4.0,885.5404717,291749.3109,30-45,87436.50537,,1282.88659,No,Female,After_16:00,0.062420555,0.949849097,3511.0,835.1588482000001,90.7102338,11554.0888,123.43790729999999,42.88653859,28.89911501,12.489,103505.7909,Maybe,976889.3128,9.748464355,988.3771106,49.34949819,295.1801572,70.0,Social,10.0,695.651729,2.0,Foot_or_bicycle,Public_Sector,Yes,0.0,864.8118314999999
Greys,1.0,413.457383,62934.08712999999,Below_30,19141.931080000002,No,842.3610694,Yes,Female,After_16:00,0.058937533,0.184913857,6497.0,644.2959302999999,23.372534899999998,5855.018029999999,539.2114057,72.47167698,25.38298505,5.502999999999999,69280.80055,No,208522.4796,0.483133539,456.642617,15.18464428,137.81912769999997,40.0,Foreign_Affairs,10.0,164.6269994,4.0,Motorcycle_or_truck,Student_or_Unemployed,No,0.0,433.6609408
Greens,5.0,141.86798230000002,15657.71502,45_and_up,2293.569817,No,841.7510900000001,Yes,Female,By_16:00,0.649942165,0.123876864,4834.0,538.1580812999999,8.188834763,4387.36241,605.263775,,23.19823444,5.166,63599.14942,Maybe,109630.2725,6.417060547999999,331.1046247,33.67110637,47.28932744,100.0,Education,16.0,228.17245400000002,2.0,Motorcycle_or_truck,Public_Sector,Yes,0.0,648.5967086
Browns,7.0,840.7645049,227606.1403,30-45,78833.02736000001,No,1221.401991,No,Male,By_16:00,0.9498334390000001,0.0043282979999999995,3789.0,788.3678785,76.09696069,9698.134995999999,357.0237865,79.53881593,28.0778895,12.210999999999999,96686.02674,Maybe,659571.2559,8.229367295,812.1399239,90.98490032,280.254835,100.0,Education,12.0,557.7947998,3.0,Car,Hightech,Yes,1.0,861.3138154
Violets,4.0,366.7041091,116298.6285,45_and_up,15073.557330000001,Yes,1412.738269,No,Male,By_16:00,0.663148182,0.610363022,3170.0,952.0261106,88.19392114,11418.422990000001,868.0943376,37.43475303,30.85492036,12.83,,No,905232.5112,7.681207296,951.4370769,65.3046757,122.234703,100.0,Education,12.0,765.3893138,1.0,Car,Services_or_Retail,Yes,1.0,921.5421243999999
Pinks,2.0,993.0114617,,45_and_up,109904.5331,Yes,683.082167,Yes,Male,By_16:00,0.783731651,0.63067404,3674.0,388.15699889999996,75.32006265,4477.940563,565.1333956,98.73709448,19.70170041,6.3260000000000005,50994.656780000005,No,137020.3923,5.315483552,370.16265649999997,16.66429932,331.00382060000004,80.0,Healthcare,,195.1905389,1.0,Car,Student_or_Unemployed,Yes,0.0,593.4492046
Turquoises,3.0,154.48485459999998,16801.32214,30-45,2713.224984,Yes,708.0878201,Yes,Female,After_16:00,0.621899455,0.938974435,8276.0,492.99488629999996,48.32817502,4248.70226,167.1591389,55.58838779,22.20348816,1.724,55647.40582000001,Maybe,106452.9278,1.6037362119999998,326.27124879999997,50.36391723,51.49495153,70.0,Social,13.0,,3.0,Car,Services_or_Retail,No,1.0,463.5305951
Turquoises,1.0,300.28862549999997,39109.455630000004,Below_30,10129.347170000001,No,731.1014527000001,Yes,Male,By_16:00,0.961074834,0.189107037,5507.0,454.8480677,16.63980072,4816.882652,262.6319842,64.16274963,21.32716736,,56032.713520000005,Maybe,152661.0648,3.5795637360000003,390.7186517,34.553655,,90.0,Environment,15.0,135.0905831,5.0,Foot_or_bicycle,Services_or_Retail,No,1.0,565.3326532000001
Browns,9.0,800.7160699,26197.01055,45_and_up,71515.37475,No,463.6500575,Yes,Male,By_16:00,0.330429362,0.000335913,6670.0,381.1249763,65.87632305,1743.7593120000001,885.3957399,23.14717819,19.5224224,,37256.39833,Maybe,9633.606219,6.457194262000001,98.15093591,54.21439738,266.9053566,100.0,Education,14.0,503.0859411,1.0,Public_or_other,Hightech,No,1.0,221.64497039999998
Browns,1.0,397.7602287,15090.06738,30-45,17721.831130000002,No,378.4134273,Yes,Male,By_16:00,0.06859164200000001,0.42402051399999996,8776.0,388.572001,3.6651572910000003,1915.271921,148.4443506,91.88056644,19.71222973,7.224,33817.17552,Maybe,12953.3516,3.338083746,113.8127919,,132.5867429,100.0,Education,16.0,614.9159506,1.0,Motorcycle_or_truck,Public_Sector,Yes,0.0,34.63469444
Turquoises,7.0,324.049804,41280.12086,45_and_up,11785.60276,No,695.0806392999999,Yes,Male,After_16:00,0.920296997,0.010952257,3212.0,449.9074665,84.00184168,4721.460897999999,241.62129080000003,12.74058567,21.21102229,6.787999999999999,54078.978610000006,Yes,146049.7788,4.701922003,382.16459649999996,27.890032300000005,108.0166013,60.0,Financial,9.0,128.100018,,Public_or_other,Services_or_Retail,Yes,0.0,503.8949195
Whites,4.0,828.337801,142522.8269,30-45,76524.28067000001,Yes,756.8862755,No,Female,By_16:00,0.988414357,0.20754670100000003,5411.0,490.8454317,67.50167056,6143.455546,93.01926312,18.75728297,22.15503175,4.5889999999999995,60163.99054,Maybe,266438.1464,1.64461063,516.1764683,1.001786464,276.1126003,90.0,Environment,9.0,32.79207869,,Car,Services_or_Retail,No,1.0,527.0154803
Browns,5.0,631.8690507,191144.8203,45_and_up,44582.67827,Yes,1225.132411,No,Female,By_16:00,0.8643295940000001,0.479385679,7479.0,708.7121678999999,0.371063408,10492.63478,585.2645161,62.20324903,26.62164848,8.521,94965.64155,Maybe,823594.4462,0.349935619,907.5210445,50.22693896,210.6230169,80.0,Healthcare,10.0,672.8750154,3.0,Foot_or_bicycle,Services_or_Retail,No,0.0,993.0787113
