Vote,Occupation_Satisfaction,Avg_monthly_expense_when_under_age_21,Avg_lottary_expanses,Age_group,Avg_monthly_expense_on_pets_or_plants,Looking_at_poles_results,Avg_environmental_importance,Married,Gender,Voting_Time,Financial_balance_score_(0-1),%Of_Household_Income,Yearly_IncomeK,Avg_size_per_room,Garden_sqr_meter_per_person_in_residancy_area,Avg_Residancy_Altitude,Yearly_ExpensesK,%Time_invested_in_work,Avg_education_importance,Avg_Satisfaction_with_previous_vote,Avg_monthly_household_cost,Will_vote_only_large_party,Phone_minutes_10_years,Avg_government_satisfaction,Weighted_education_rank,%_satisfaction_financial_policy,Avg_monthly_income_all_years,Last_school_grades,Most_Important_Issue,Number_of_differnt_parties_voted_for,Political_interest_Total_Score,Number_of_valued_Kneset_members,Main_transportation,Occupation,Financial_agenda_matters,Num_of_kids_born_last_10_years,Overall_happiness_score
Yellows,9.0,984.0428999,81662.53637,30-45,107931.3953,No,831.7362475,Yes,,By_16:00,0.74254526,0.558594339,5481.0,541.3834360000001,98.78305299,3572.369806,140.4335229,66.17908746,23.26764784,8.519,62244.37565,Maybe,61981.22771,0.890439751,248.96029339999998,32.5293063,328.0143,60.0,Financial,12.0,290.01284310000005,3.0,Car,Public_Sector,No,0.0,639.1902514
Turquoises,5.0,380.5652599,50171.70495,45_and_up,16229.06809,Yes,677.1424606,Yes,Male,By_16:00,0.581878496,0.9399710520000001,8987.0,411.4038084,,4777.8484659999995,809.2297177999999,79.57202292,20.28309169,1.013,,Maybe,156423.4812,6.614664017999999,395.5040849,59.27766331,126.85508659999999,100.0,Education,14.0,141.31456519999998,3.0,Car,Hightech,Yes,0.0,534.6572491000001
Whites,1.0,422.23588150000006,40635.27491,30-45,19959.98303,No,497.35508899999996,Yes,Female,By_16:00,0.8080808509999999,0.863800695,3035.0,249.1927735,60.01660665,3385.5353619999996,793.6093656,41.70858199,15.78584092,,36077.24092,Yes,83356.34056,9.354401601000001,288.7149815,2.468483336,140.7452938,70.0,Social,8.0,328.14587589999996,3.0,Motorcycle_or_truck,Industry_or_other,Yes,2.0,488.4201893
Browns,,88.37793758,1054.629412,45_and_up,907.310407,Yes,89.18884368,Yes,Male,After_16:00,0.36995300000000003,0.937346228,3892.0,87.45244204,45.15191503,532.9001399,763.8713131,33.81828915,9.351601041,12.107999999999999,7922.265189,No,1281.6060320000001,6.29007363,35.79952558,74.09403292,29.45931253,90.0,Environment,13.0,788.710793,0.0,Motorcycle_or_truck,Industry_or_other,No,2.0,13.80338658
Greens,6.0,320.51011339999997,35380.04495,Below_30,11530.91813,No,,Yes,Male,By_16:00,0.413795652,0.503362854,6453.0,517.5375198,74.58819572,4346.675218,89.10157881,93.61546526,22.74945098,3.5469999999999997,62289.47912,Maybe,,8.713300482000001,331.16001780000005,93.96915613,106.8367045,100.0,Education,16.0,235.57072889999998,0.0,Motorcycle_or_truck,Student_or_Unemployed,No,0.0,663.3372711000001
Browns,4.0,969.8609729,112833.6066,Below_30,104847.7655,Yes,559.5611283,Yes,Male,By_16:00,0.9558670220000001,0.574976058,7784.0,392.6764225,1.810553065,4275.552259,191.9655937,22.30906952,19.81606476,8.216000000000001,45224.96908,Yes,121814.9195,6.126961156,349.0199414,30.21021136,323.286991,90.0,Environment,13.0,243.14472110000003,1.0,Public_or_other,Hightech,Yes,0.0,342.5007079
Yellows,1.0,866.2404136,88268.71421,30-45,83673.46394,No,661.8127272999999,Yes,Male,After_16:00,0.7537255540000001,0.9506375090000001,3964.0,338.4902613,18.488068600000002,3733.9395200000004,731.3597437000001,65.91784097,18.39810483,10.036,47299.7387,Yes,93449.9831,3.0966679310000003,305.6958997,71.68897653,288.7468045,70.0,Social,11.0,295.484153,4.0,Public_or_other,Hightech,No,1.0,653.2038042
Browns,4.0,180.6153169,6308.6072619999995,30-45,3694.8598509999997,Yes,143.9031751,Yes,Male,After_16:00,0.460807497,0.7969228509999999,4214.0,142.2089026,8.374069445,1332.270341,427.50348590000004,12.59966199,11.92513743,11.786,13408.146840000001,No,10979.94937,5.753370395,104.78525359999999,62.48546012,60.20510564,100.0,Education,13.0,723.5012912000001,4.0,Car,Industry_or_other,No,1.0,10.87327484
Greys,7.0,145.31985590000002,28335.7526,Below_30,2404.868899,No,880.4337038999998,No,Female,By_16:00,0.20159039399999998,0.40744321200000005,4814.0,659.2905288,87.40344772,7168.246768000001,35.68519326,51.11844053,25.67665338,7.186,73202.15027,Maybe,342185.8892,1.498889616,584.966571,67.32800966,48.43995197,30.0,Military,9.0,185.55003480000002,1.0,Public_or_other,Hightech,No,,457.15114180000006
Browns,9.0,518.731502,42225.09432,30-45,30080.95175,No,411.3352389,Yes,Male,By_16:00,0.489570595,0.371557782,5074.0,303.73785699999996,19.87462079,3049.495959,725.9072443,52.48738485,17.42807669,10.925999999999998,33673.80738,Yes,59634.62875,1.023389429,244.20202450000002,56.27647701,172.9105007,90.0,Environment,13.0,422.403586,3.0,Public_or_other,Services_or_Retail,No,1.0,227.10193030000002
Turquoises,2.0,503.2370805,79062.00955,Below_30,28316.363380000003,Yes,678.7256723999999,Yes,Female,After_16:00,0.106467681,0.7254948170000001,4828.0,451.73100439999996,91.16662338,5616.668524000001,814.6825332999999,76.54240879,21.25396444,5.172000000000001,54502.57378,No,222143.1566,3.152534461,471.32065149999994,7.582568959,167.74569350000002,100.0,Education,12.0,75.13498126,0.0,Public_or_other,Public_Sector,Yes,3.0,450.0714065
Yellows,6.0,1038.4273660000001,,30-45,120170.7418,Yes,526.2366475,No,Male,After_16:00,0.951316383,0.508712142,8172.0,320.7650772,19.47097585,5647.743818,650.8194155,77.28796476,17.90991561,5.827999999999999,42796.12271,Maybe,250621.7525,0.637461992,500.6213664,65.26680989,346.14245530000005,60.0,Financial,9.0,218.53506299999998,0.0,Motorcycle_or_truck,Student_or_Unemployed,Yes,0.0,374.9718827
Browns,1.0,214.6572235,59872.07175,,,Yes,1078.418032,No,,After_16:00,0.21601175399999997,0.09251247800000001,3243.0,,6.253976467999999,9750.896238,503.5343161,10.12999711,26.29936458,12.757,86680.9764,Yes,700164.4665,8.640617027000001,836.7583083,19.92307985,71.55240785,60.0,Financial,11.0,458.17017069999997,1.0,Foot_or_bicycle,Student_or_Unemployed,No,0.0,744.5025632
Browns,10.0,232.90782709999996,70278.96338,45_and_up,6114.975488,Yes,922.4444912,No,Female,By_16:00,0.20905850199999998,0.729825066,8445.0,511.2321629,13.85142095,10074.838940000001,707.5751466,52.25191587,22.61044367,7.555,73390.95261000001,Maybe,819454.8618,6.060787768,905.2374615,20.99957133,77.63594236,80.0,Healthcare,13.0,472.9651347,2.0,Motorcycle_or_truck,Industry_or_other,Yes,0.0,743.6235968999999
Greys,3.0,147.0829176,30243.933119999998,Below_30,2462.737044,No,912.2436674,No,Female,By_16:00,0.016553586999999998,0.542258606,5192.0,664.8900317000001,3.710839711,7498.531734,426.2023238,23.90959216,25.78546163,6.808,75277.216,No,380534.9718,6.2054608810000005,616.8751671,74.40667665,49.02763919,30.0,Military,,202.15614130000003,2.0,Motorcycle_or_truck,Industry_or_other,Yes,3.0,504.3102444
Turquoises,8.0,210.18242830000003,27645.26112,Below_30,4988.577826,No,687.7584874,Yes,Female,After_16:00,0.149151607,0.887246995,4771.0,448.3733973,0.638257572,4842.641989,770.2515107,45.01839599,21.17482933,5.229,53837.0136,No,155700.8889,2.2457004990000002,394.5895194,3.526915633,70.06080942,60.0,Financial,12.0,117.84040130000001,2.0,Public_or_other,Hightech,Yes,2.0,489.52695570000003
Pinks,10.0,479.88147910000004,41235.28099,,25757.31983,Yes,608.7555818,Yes,Female,After_16:00,0.367408009,0.229422503,5932.0,421.4029661,22.23723345,3420.647511,938.3893529999999,21.63335567,20.52810186,4.0680000000000005,47465.43481,No,66452.67205,5.647149077000001,257.78415789999997,90.70553714,159.96049299999999,100.0,Education,9.0,270.952762,1.0,Car,Public_Sector,No,0.0,407.4289931
Turquoises,6.0,467.04433049999994,65892.40667000001,30-45,24402.39329,,735.3840098999999,Yes,Female,After_16:00,0.355734347,0.8489035979999999,7161.0,498.5903637,3.342664288,5229.695868,968.012067,89.89748205,22.3291371,2.839,58321.57127000001,No,179141.8442,2.936000847,423.2515141,83.24250048,155.6814435,90.0,Environment,15.0,,3.0,Public_or_other,Services_or_Retail,Yes,1.0,488.65506239999996
Turquoises,7.0,735.0574627000001,93834.23307,30-45,60289.40509,No,650.4053032,Yes,Female,After_16:00,0.591308656,0.16864594,3204.0,418.703626,97.77597098,4667.076543,192.8886019,54.88457484,20.4622488,6.796,50829.39383,Yes,146663.6688,4.1975478619999995,382.9669291,56.31961634,245.0191542,80.0,Healthcare,12.0,,0.0,Motorcycle_or_truck,Services_or_Retail,Yes,2.0,470.55069389999994
Turquoises,7.0,856.9863063999999,108080.3242,Below_30,81898.4987,Yes,661.4606719,Yes,Male,After_16:00,0.22494965,0.594252781,7671.0,415.31803060000004,12.14940893,4614.138436,445.28525769999993,77.3242929,20.37935305,2.329,51150.00983,No,143148.9022,4.856295327,378.3502375,5.530462577000001,285.6621021,80.0,Healthcare,12.0,148.22214350000002,,Car,Hightech,No,0.0,499.6788414
Turquoises,8.0,982.0269432,135248.6211,45_and_up,107490.3331,Yes,680.9350051,Yes,Male,After_16:00,0.6366321110000001,0.5204550370000001,4528.0,434.1003014,79.76841312,4999.918842,233.8915651,46.46459685,20.83507383,5.472,53202.61249,No,170710.9561,2.9485828730000003,413.171824,20.25532445,327.34231439999996,60.0,Financial,12.0,109.0252403,4.0,Car,Services_or_Retail,No,0.0,497.85510300000004
Turquoises,9.0,453.77556660000005,67774.92607,45_and_up,23040.39906,No,647.1694823,Yes,Female,After_16:00,0.505774095,0.488172115,5473.0,417.5550235,44.95492727,5315.844427,454.0908688,17.35526507,20.43416315,4.527,51443.530719999995,Maybe,200769.8058,8.410235005,448.073438,42.64936224,151.2585222,100.0,Education,13.0,108.1239364,2.0,Motorcycle_or_truck,Student_or_Unemployed,No,0.0,453.1252347
Turquoises,8.0,570.1311082999999,74462.64379,30-45,36316.65266,No,705.4215842,Yes,Male,After_16:00,0.480323736,0.270903858,3977.0,436.32015,43.3909565,4790.825576,840.6994894999999,24.1027008,20.88827781,6.023,54149.90041,Yes,153521.7585,0.154338272,391.8185275,12.6032023,190.0437028,80.0,Healthcare,11.0,134.0785779,0.0,Foot_or_bicycle,Public_Sector,Yes,0.0,547.1031928
Browns,9.0,,75912.13446,45_and_up,11550.89229,No,927.4592013,No,Male,After_16:00,0.9768399720000001,0.556856493,7553.0,611.2217807,26.41616049,8321.699272,825.1382445,11.97451709,24.72289992,8.447000000000001,75059.36108,No,503994.3165,2.970964496,709.9255711,89.2825434,106.92970859999998,70.0,Social,10.0,262.9600795,1.0,Foot_or_bicycle,Services_or_Retail,Yes,2.0,612.7340833
Blues,1.0,1061.276871,159527.5879,Below_30,125509.1587,Yes,229.64671890000002,Yes,Female,By_16:00,0.989963037,0.26825954399999996,8839.0,190.4476085,74.29801491,4890.394825,985.8446056,6.683240295,13.80027567,5.1610000000000005,23506.806269999997,Yes,203355.8672,8.887777892,450.9499609,2.356792614,353.7589572,90.0,Environment,11.0,567.998601,1.0,Public_or_other,Industry_or_other,Yes,0.0,26.29775042
Reds,8.0,193.3988314,36471.46271,30-45,4230.367163,No,695.646171,No,Male,After_16:00,0.998484438,0.7600407509999999,8099.0,384.3055159,81.98602789,6426.059288,682.5398565,96.60745484,19.60371179,3.9010000000000002,53849.15262000001,Yes,320067.2077,5.380043327,565.7448256,83.18187068,64.46627712,40.0,Foreign_Affairs,9.0,158.655046,0.0,Public_or_other,Industry_or_other,Yes,0.0,586.3934481000001
Blues,3.0,1847.88922,34988.13192,Below_30,380036.4706,No,550.3452115,Yes,Male,By_16:00,0.17082404899999998,0.9389436659999999,7610.0,64.60033846,47.41075544,697.2238822,851.7369004000001,21.23838465,8.037433574,6.39,28513.80157,Maybe,3226.5036170000003,5.06777734,56.80232053,37.09711172,615.9630732,60.0,Financial,8.0,780.8794629,1.0,Foot_or_bicycle,Student_or_Unemployed,Yes,1.0,973.0493495999999
Oranges,10.0,129.37068870000002,20167.705140000002,Below_30,1912.765239,Yes,592.8981660000001,Yes,Male,After_16:00,0.792701917,0.90137803,9409.0,286.6552377,72.33249906,5250.035632,624.2535098,78.9710568,16.93089595,2.591,44137.347010000005,Yes,218717.5819,8.817156374,467.67251569999996,5.252775014,43.12356288,30.0,Military,9.0,228.86690130000002,1.0,Car,Public_Sector,No,0.0,576.2824009
Greys,9.0,220.960396,38059.16979,45_and_up,5508.486419,Yes,801.2134842,No,Female,By_16:00,0.856135575,0.638970955,3724.0,557.2625861,85.51854764,6281.854316,388.2549116,49.32079348,23.60640985,8.276,64773.644239999994,Yes,267012.9048,8.719142629,516.7329143999999,10.38090501,73.65346532,40.0,Foreign_Affairs,9.0,59.79073848,2.0,Motorcycle_or_truck,Services_or_Retail,No,0.0,496.0077306
Blues,9.0,1460.043362,347372.2396,30-45,237355.1943,Yes,1265.73894,No,Male,After_16:00,0.9466508709999999,0.887908211,9542.0,980.9983275000001,39.62234226,9099.570415,896.0460296,7.000098657000001,31.32089283,4.458,104941.1182,Maybe,509449.5917,8.513442293999999,713.757376,10.67321964,486.68112069999995,90.0,Environment,11.0,,2.0,Public_or_other,Services_or_Retail,No,1.0,622.9294157
Violets,8.0,308.76351760000006,40119.10426,45_and_up,10705.68893,Yes,660.9446608,Yes,Male,By_16:00,0.12773051,0.6015485620000001,8760.0,443.3394235,42.84719455,4784.720744,354.8750151,97.70937497,21.05562688,7.24,52349.9281,Maybe,151947.3063,9.793800369,389.8041897,38.70590806,102.9211725,90.0,Environment,13.0,135.1978255,0.0,Motorcycle_or_truck,Services_or_Retail,Yes,0.0,445.91752149999996
Whites,10.0,114.39822340000002,20415.71729,Below_30,1502.238686,No,757.7403433,No,Male,By_16:00,0.49207147799999995,0.18267493699999998,9878.0,491.5573096,31.90036863,6336.969782,964.250051,48.30624892,22.17109175,0.122,60468.948339999995,Yes,286637.651,9.127910308999999,535.3855162,50.13806247,38.13274112,100.0,Education,,43.36350879,2.0,Car,Student_or_Unemployed,Yes,1.0,523.6004261
Violets,2.0,171.565955,4459.938832,45_and_up,3337.730532,Yes,498.5548647,Yes,Female,After_16:00,0.10853617800000001,0.262431557,4346.0,289.0591091,66.44383476,1357.982527,352.7598672,99.27900131,17.00173842,11.654000000000002,35058.23713,Yes,6081.883405,8.567972193,77.9864309,58.09016246,57.18865168,100.0,Education,16.0,473.38830020000006,1.0,Public_or_other,Public_Sector,Yes,0.0,461.20604689999993
Turquoises,4.0,49.04903514,6887.670370000001,Below_30,,Yes,653.9515913,Yes,Male,By_16:00,0.9482924640000001,0.495330271,7913.0,381.2955313,98.25344100000001,4975.316359,561.7141682,23.814559399999997,19.52679009,2.0869999999999997,50023.56008,Maybe,177470.5442,8.739816244,421.2725296,30.8806658,16.34967838,70.0,Social,13.0,147.2457235,1.0,Foot_or_bicycle,Public_Sector,Yes,0.0,537.3167204
Browns,10.0,149.33112549999998,29092.690360000004,30-45,2537.530936,No,964.4778518999999,No,Female,By_16:00,0.22096113,0.027878853,6552.0,515.7593329,80.44874633,6876.1187629999995,432.11805939999994,60.96416318,22.71033538,9.448,71521.59556,Yes,341593.50299999997,4.365429357,584.4600098,33.53711481,49.77704184,100.0,Education,14.0,393.19863030000005,0.0,Foot_or_bicycle,Hightech,No,2.0,883.6969026
Browns,10.0,561.8138234,186808.199,30-45,35267.80152,No,1486.776548,No,Female,After_16:00,0.127039023,0.874938365,4891.0,986.3840913999999,86.56971052,11948.040659999999,68.29342013,75.6168474,31.40675232,11.109000000000002,118835.485,Maybe,995060.6097,5.77928371,997.5272476,81.74796321,187.2712745,100.0,Education,15.0,855.9563151000001,1.0,Car,Public_Sector,Yes,0.0,998.5562825999999
Browns,2.0,379.77880889999994,3241.716823,Below_30,16162.36445,No,98.51931397,Yes,Male,By_16:00,0.348233521,0.05612918,5241.0,72.45154574,10.522661099999999,400.9771599,135.5668902,42.28618345,8.511847375,10.759,7646.049953,Yes,655.7392852999999,,25.60740684,92.85683471,126.59293629999999,70.0,Social,13.0,774.6769879999999,4.0,Foot_or_bicycle,Hightech,No,0.0,61.50436424
Greens,8.0,939.6257860999999,99261.24895,Below_30,98422.83282000001,No,819.1106072000001,Yes,Male,,0.524338315,0.41885219700000004,6334.0,497.7769039,26.45801527,4164.727656,903.9501259,32.05387897,22.31091446,3.6660000000000004,60823.052,Maybe,100436.6288,1.485447956,316.91738480000004,26.28808613,313.2085954,90.0,Environment,13.0,255.9446915,4.0,Public_or_other,Hightech,No,1.0,678.8393103999999
Turquoises,10.0,710.0293917,79075.33991,30-45,56262.42503,No,625.3598795,Yes,Male,After_16:00,0.29608898699999997,0.224855442,4542.0,367.2947285,87.32902689,4075.6626929999998,819.8136149000001,28.05469565,19.16493487,5.457999999999999,47087.06179,Maybe,111627.7037,8.258128155,334.10732360000003,81.20189777,236.6764639,70.0,Social,12.0,213.6572983,0.0,Public_or_other,Industry_or_other,Yes,0.0,522.767783
Greys,3.0,344.50534889999994,43169.4239,45_and_up,13311.93905,Yes,748.4113487000001,Yes,Female,After_16:00,0.9099691329999999,0.24861624899999998,4823.0,536.5764247,45.00606323,4832.405707,528.0420897,10.205053,23.16411934,7.1770000000000005,59800.245579999995,Maybe,141319.8204,6.29701185,375.92528569999996,8.07661328,114.8351163,40.0,Foreign_Affairs,9.0,136.69675519999998,1.0,Foot_or_bicycle,Services_or_Retail,No,0.0,455.8000756
Whites,1.0,744.4054794,69115.885,Below_30,61829.192689999996,Yes,538.0411576,Yes,Female,After_16:00,0.506161149,0.17008116399999998,3903.0,288.8179021,57.49887784,3363.048603,671.2586873,28.63698795,16.99464333,6.097,39352.176139999996,Maybe,77585.24461000001,3.9825561360000004,278.54127989999995,25.80564877,248.13515980000003,100.0,Education,10.0,306.009959,2.0,Public_or_other,Industry_or_other,No,0.0,500.50183539999995
Turquoises,3.0,792.0449247,88188.06223,45_and_up,69977.92195,Yes,576.1868252,Yes,Female,By_16:00,0.611787636,0.389850694,5518.0,383.1875692,35.8409578,4106.642571,536.6158872,5.356411566,19.57517737,4.482,45437.56575,Maybe,111573.8652,2.996300275,334.0267432,37.53762005,264.01497489999997,60.0,Financial,11.0,228.1304753,4.0,Public_or_other,Services_or_Retail,No,2.0,395.8306773
Whites,7.0,684.2967682,63787.397260000005,Below_30,52267.21748,Yes,548.28698,Yes,Female,By_16:00,0.85466542,0.463353826,6255.0,286.1394357,97.52240251,3368.75842,896.4432389000001,79.17499938,16.91565653,3.745,39733.81794,No,78202.97867000001,0.091683012,279.64795489999995,94.10305838,228.0989227,90.0,Environment,10.0,308.1337147,3.0,Car,Hightech,Yes,0.0,525.5933848999999
Browns,5.0,244.6370649,67323.78175,45_and_up,6741.244970000001,Yes,1117.389001,No,Female,By_16:00,0.79454616,0.090427127,8584.0,661.8285950000001,84.52374113,9579.615677,627.0830933999999,60.39898414,25.72602952,7.416,87183.86632999999,Maybe,681608.5053,7.212979582000001,825.5958487,59.02429034,81.54568831,70.0,Social,12.0,524.750427,1.0,Car,Public_Sector,No,2.0,878.367361
Browns,10.0,203.7780049,6925.2159,Below_30,4691.8677,,366.82072660000006,Yes,Male,By_16:00,0.819066168,0.8210369890000001,5232.0,331.6189931,11.31085383,1682.7615460000002,320.9924195,92.71430289,18.21040892,10.767999999999999,30938.45577,No,10394.28289,9.199248441,101.95235600000001,,67.92600164,90.0,Environment,13.0,577.9200167,2.0,Public_or_other,Public_Sector,Yes,0.0,116.33679440000002
Violets,6.0,101.38483409999999,331.29021969999997,30-45,1185.8932320000001,No,177.78466699999998,Yes,Female,After_16:00,0.350480015,0.253238142,9109.0,47.22240706,46.57782326,192.4743338,911.2989989,94.57123447,6.871856159,6.891,,Maybe,96.09786733,6.4546422429999994,9.80295197,34.54345106,33.7949447,90.0,Environment,13.0,706.2880164,4.0,Foot_or_bicycle,Services_or_Retail,Yes,0.0,268.6084108
Browns,,397.53445760000005,11905.514459999999,45_and_up,17701.80537,Yes,135.2478052,,Male,By_16:00,0.57374408,0.7981795690000001,7644.0,130.48523799999998,62.07620071,1159.4219859999998,180.355106,69.65274443,11.42301353,8.356,12372.2091,No,8072.151164,9.698768118,89.84515103,20.79513092,132.51148590000003,60.0,Financial,9.0,733.0938831,1.0,Motorcycle_or_truck,Hightech,No,1.0,17.65315169
Whites,7.0,272.6259737,49704.24816,Below_30,8359.19994,Yes,695.5588247000001,No,Male,After_16:00,0.300873402,0.216328729,7340.0,429.45987379999997,62.34080812,6328.41858,277.0633602,24.14041935,20.72341366,2.66,55355.03562,Yes,299154.1748,6.6955476439999995,546.9498832,27.12419704,90.87532457,80.0,Healthcare,8.0,85.18150741,2.0,Public_or_other,Public_Sector,No,0.0,508.6999
Khakis,2.0,453.0613313,49826.475510000004,30-45,22968.194880000003,No,569.7263247000001,Yes,Male,By_16:00,0.838561172,0.447553649,8914.0,373.6460454,49.52611227,4046.611989,372.6463669,,19.32992616,1.0859999999999999,44721.30496,Yes,108855.1179,4.8766982489999995,329.9319898,46.52710948,151.0204438,70.0,Social,7.0,233.89867909999998,3.0,Public_or_other,Public_Sector,No,0.0,400.9033696
Browns,10.0,102.754948,1572.907391,Below_30,1217.427132,No,72.06939428,Yes,Male,After_16:00,0.878265821,0.206986387,4525.0,52.27599666,3.243742394,563.7729128,283.7394893,57.7864446,7.23021415,11.475,5902.479547999999,Maybe,2108.838529,7.383856582000001,45.92209195,88.98895551,,100.0,Education,13.0,785.7832367000001,2.0,Public_or_other,Student_or_Unemployed,Yes,2.0,40.85757619
Blues,3.0,1438.345627,171936.1308,Below_30,230360.3532,Yes,1187.583975,Yes,Female,By_16:00,0.454645685,0.7694625629999999,7771.0,982.4929603,21.01648019,5551.1086350000005,825.6789886,63.44007791,31.34474374,6.229,96999.8833,No,128602.7613,8.922074889,358.61227149999996,55.61138603,479.44854230000004,80.0,Healthcare,10.0,503.9960516,2.0,Foot_or_bicycle,Services_or_Retail,No,2.0,534.9581678999999
Pinks,6.0,,58109.1882,Below_30,47339.99091,No,555.8389426,Yes,Male,By_16:00,0.818909743,0.955090412,8373.0,379.38496069999997,45.74604619,3435.9323689999997,513.5503616000001,42.87835823,19.47780688,1.6269999999999998,43532.53228,No,71671.98773,2.105721596,267.7162448,70.16750611,217.05514449999998,70.0,Social,8.0,289.9454471,2.0,Public_or_other,Services_or_Retail,Yes,0.0,375.24170699999996
Turquoises,6.0,440.99104410000007,66217.02705,30-45,21765.11935,No,600.7700741,Yes,Female,By_16:00,0.245864893,0.380831918,9800.0,390.7291435,11.09527254,5286.109431,524.9066218,21.08389977,19.76686985,0.2,48303.33577,Maybe,202918.8193,0.49680030399999997,450.46511439999995,5.812335224,146.9970147,90.0,Environment,13.0,151.10613610000001,3.0,Car,Services_or_Retail,Yes,0.0,408.1346671
Yellows,3.0,1061.669074,74706.77563999999,45_and_up,125601.8034,No,684.9794730000001,Yes,Male,By_16:00,0.634471054,0.13893122,9901.0,531.4240219999999,74.10882539,3173.866744,696.5499909,89.18248508,23.0526359,4.099,54639.6862,Yes,44563.99953,1.569252349,211.10187000000002,82.76798008,,80.0,Healthcare,10.0,317.876381,5.0,Public_or_other,Industry_or_other,No,0.0,371.1753325
Turquoises,1.0,153.4246542,18036.18574,45_and_up,2676.59983,Yes,688.8696451000001,Yes,Male,After_16:00,0.687578839,0.41225610100000004,9873.0,468.7572477,95.99905212,4464.233034000001,301.5336297,21.74956109,21.65080247,0.127,54155.16442000001,Yes,124377.4365,6.051252082,352.6718539,24.19383791,51.14155139,60.0,Financial,12.0,154.9780269,5.0,Motorcycle_or_truck,Student_or_Unemployed,No,2.0,463.44187360000006
Browns,1.0,429.387772,121047.2285,Below_30,20639.113559999998,Yes,1163.043768,No,Female,After_16:00,0.048660654000000005,0.00101931,4970.0,668.5264808999999,32.81885425,9794.249679,736.6452413,79.05263077,25.85587904,11.03,89792.0594,No,715241.7632,7.970550579,845.7196717,66.9583956,143.1292573,90.0,Environment,15.0,594.7037402000001,2.0,Motorcycle_or_truck,Industry_or_other,Yes,0.0,953.5959352
Browns,2.0,205.5791612,63574.325789999995,Below_30,,No,1346.44392,No,Female,After_16:00,0.757617663,0.449124759,9268.0,843.2052208999999,81.01667962,10963.76016,685.484312,47.15108704,29.03799616,6.732,105988.0555,No,860692.1782,8.670816836,927.7349719,34.18339479,68.52638708,70.0,Social,13.0,735.1375607000001,4.0,Motorcycle_or_truck,Services_or_Retail,Yes,2.0,989.5714485999999
Browns,8.0,97.06914483,1041.446686,45_and_up,1089.291812,No,37.05595398,Yes,Male,After_16:00,0.788666192,0.077923203,3307.0,34.73332536,43.00299934,391.33412610000005,620.7239877000001,50.74521031,5.893498567000001,12.693,3444.395911,No,1035.986717,7.174834711,32.18674754,93.67381439,32.35638161,80.0,Healthcare,13.0,824.7389372,1.0,Car,Student_or_Unemployed,Yes,0.0,5.154572797
Turquoises,6.0,626.9991848,78759.46469,45_and_up,43899.88615,Yes,667.290788,Yes,Female,By_16:00,0.37709148299999995,0.14684324,5131.0,416.8583378,0.265650428,4602.117015,,84.56754896,20.41710895,4.869,51458.924510000004,No,142008.4112,7.710204076,376.8400339,75.58032299999999,208.99972830000002,60.0,Financial,12.0,148.86089009999998,2.0,Foot_or_bicycle,Services_or_Retail,No,0.0,508.8685612
Turquoises,3.0,321.2332579,45903.08907,Below_30,11582.72286,No,657.6963146,Yes,Male,After_16:00,0.757395805,0.236689569,8959.0,447.14252760000005,11.30479255,5181.178265,739.1869712,88.192832,21.14574491,1.041,52829.47962,Maybe,183774.5339,9.813930311,428.689321,31.97002464,107.07775259999998,80.0,Healthcare,11.0,116.33758529999999,1.0,Car,Student_or_Unemployed,Yes,0.0,424.7982153
Oranges,4.0,699.2013923,68640.81022999999,45_and_up,54563.35457999999,No,739.2345422999999,Yes,Male,By_16:00,0.37508611399999997,0.928638757,7498.0,422.7714988,41.81391173,3790.651988,35.23812117,43.53665414,20.561408,4.502,53975.70395,Maybe,86736.66966,2.912765678,294.510899,92.97399551,233.06713080000003,30.0,Military,8.0,,1.0,Motorcycle_or_truck,Hightech,No,0.0,658.5782068
Browns,3.0,48.33086002,13067.68031,Below_30,285.6516233,No,,No,Male,By_16:00,0.7172483059999999,0.8109142540000001,4069.0,614.2185887999999,58.76459822,9339.826240999999,655.3343851,26.00402161,24.78343376,11.931,80664.65819,No,657946.3253,2.00795583,811.1389062999999,92.8135765,16.11028667,100.0,Education,13.0,428.2612402,3.0,Foot_or_bicycle,Industry_or_other,No,1.0,771.2091164
Browns,5.0,136.350062,6710.4039729999995,45_and_up,2121.1544010000002,No,173.1204632,Yes,Female,By_16:00,0.32736383399999996,0.032939567,7227.0,159.01559719999997,79.82810994,1794.4670399999998,49.76136633,9.279560251,12.61013867,8.773,15932.32381,No,21798.62807,6.895245432,147.6435846,56.4454407,45.45002068,60.0,Financial,12.0,678.8744762,1.0,Foot_or_bicycle,Services_or_Retail,Yes,0.0,30.48413446
Browns,2.0,623.9767780000001,31827.68961,30-45,43478.7722,No,350.9296871,Yes,Female,After_16:00,0.36869615200000005,0.9320953040000001,9985.0,334.9950911,49.49518002,2200.224514,497.4455133,25.24344837,18.30287112,6.015,30971.066689999996,Yes,23416.17111,6.169248618999999,153.0234332,97.14378824,207.9922593,80.0,Healthcare,11.0,577.9409511,0.0,Public_or_other,Services_or_Retail,No,0.0,68.26352353
