Vote,Occupation_Satisfaction,Avg_monthly_expense_when_under_age_21,Avg_lottary_expanses,Age_group,Avg_monthly_expense_on_pets_or_plants,Looking_at_poles_results,Avg_environmental_importance,Married,Gender,Voting_Time,Financial_balance_score_(0-1),%Of_Household_Income,Yearly_IncomeK,Avg_size_per_room,Garden_sqr_meter_per_person_in_residancy_area,Avg_Residancy_Altitude,Yearly_ExpensesK,%Time_invested_in_work,Avg_education_importance,Avg_Satisfaction_with_previous_vote,Avg_monthly_household_cost,Will_vote_only_large_party,Phone_minutes_10_years,Avg_government_satisfaction,Weighted_education_rank,%_satisfaction_financial_policy,Avg_monthly_income_all_years,Last_school_grades,Most_Important_Issue,Number_of_differnt_parties_voted_for,Political_interest_Total_Score,Number_of_valued_Kneset_members,Main_transportation,Occupation,Financial_agenda_matters,Num_of_kids_born_last_10_years,Overall_happiness_score
Purples,10.0,177.21109850000002,43937.6218,Below_30,3558.378525,Yes,1302.588639,No,Male,By_16:00,0.5146651179999999,0.452700344,9255.0,937.8866751,69.47021105,9313.956767,,46.18775058,30.62493551,6.745,105344.8505,Maybe,553265.7254,8.821987391,743.8183416,65.61591714,59.07036617,60.0,Financial,10.0,568.4477128,0.0,Car,Hightech,Yes,0.0,768.2175949
Turquoises,1.0,127.0698418,19158.41729,45_and_up,1846.439357,Yes,580.8541425,Yes,Male,By_16:00,0.031970828,0.43903664600000003,6713.0,321.1159204,0.8479781679999999,5165.3548009999995,804.9093951,53.5306788,17.9197076,3.287,44723.03755,Maybe,204586.4131,3.7707883030000002,452.312296,,42.35661392,70.0,Social,13.0,185.25487019999997,1.0,Motorcycle_or_truck,Hightech,Yes,0.0,493.2371688999999
Turquoises,3.0,79.25712711,11822.06523,30-45,734.3848422,No,727.7448727000001,Yes,Female,After_16:00,0.49026992799999997,0.659874207,9444.0,424.7579739,66.07994677,,854.4731820000001,26.91267014,20.609657300000002,0.556,55420.7078,Yes,200240.7945,8.742950424,447.48273099999994,53.46316379,26.41904237,60.0,Financial,10.0,136.7744013,3.0,Public_or_other,Hightech,No,3.0,
Greens,9.0,165.211456,16362.90876,45_and_up,3097.8288390000002,Yes,845.1163779999999,Yes,Female,By_16:00,0.810021654,0.28932354600000004,8133.0,516.9684697,24.27996509,4005.2034289999997,781.9957347,88.94151177,22.73694064,1.867,62514.706770000004,No,88284.24555,6.392730582,297.12664900000004,4.043583991,55.07048532,80.0,Healthcare,10.0,285.5718257,2.0,Foot_or_bicycle,Student_or_Unemployed,Yes,1.0,700.2641808
Greys,2.0,563.495136,77412.91642000001,30-45,35478.583739999995,Yes,676.4470556,Yes,Male,After_16:00,0.951770065,0.917830072,3979.0,475.09691849999996,86.22744775,5071.5914219999995,677.6496412,29.95644058,21.79671807,8.021,54565.83862,Maybe,169859.1806,9.786446134,412.13975849999997,99.55475794,187.831712,30.0,Military,7.0,124.55954609999999,1.0,Car,Services_or_Retail,Yes,0.0,415.2917063
Turquoises,6.0,361.0585042,35425.94964,Below_30,,Yes,626.5315822000001,Yes,Female,By_16:00,0.239392204,0.8222953190000001,5306.0,381.4242212,25.99362992,3706.356148,801.4501452000001,71.4848259,19.53008503,4.694,47193.37727,Maybe,86642.37611,8.208551621,294.3507705,73.38922611,120.3528347,,Healthcare,11.0,237.50795530000002,0.0,Motorcycle_or_truck,Student_or_Unemployed,No,0.0,507.629412
Yellows,4.0,847.6830107999999,142587.1373,Below_30,80133.28176,Yes,683.3118162000001,No,Male,After_16:00,0.307598981,0.297233672,8257.0,358.2406247,68.76465878,5762.723849,781.4974133,,18.92724557,5.742999999999999,51517.77248,No,254645.6437,5.179125858,504.62425989999997,27.39254425,282.56100360000005,70.0,Social,13.0,186.34809109999998,0.0,Foot_or_bicycle,Public_Sector,No,0.0,620.865656
Browns,2.0,345.2962843,113608.0769,30-45,13372.82365,Yes,1467.401072,No,Male,By_16:00,0.18880517,0.994560262,8296.0,968.7451433,77.30650764,11807.976770000001,903.0409119999999,76.44759524,31.12467097,7.704,117133.4151,No,974265.0334,7.009501006,987.0486480000001,62.15166678,115.0987614,80.0,Healthcare,13.0,837.0363551,4.0,Public_or_other,Industry_or_other,No,0.0,993.6511571000001
Browns,9.0,772.3909645,41722.70872,30-45,66554.99722,No,451.55850419999996,Yes,Female,After_16:00,0.567585773,0.23604734300000002,8249.0,388.8976347,52.63911316,2398.323369,658.8085426,85.3481072,19.72048769,7.751,37792.594730000004,Maybe,26261.1132,5.3380072610000004,162.05280990000003,83.41372795,257.4636548,100.0,Education,12.0,484.7645318,1.0,Car,Student_or_Unemployed,No,1.0,170.69070390000002
Turquoises,6.0,564.2612786000001,82052.68078,45_and_up,35574.841589999996,No,665.8413216,Yes,Female,After_16:00,0.646756231,0.12222156699999999,4580.0,391.19780099999997,98.98146940000001,5144.878935,295.55631960000005,61.76176295,19.77872091,5.42,51138.415239999995,Yes,190312.6083,9.282946098,436.24833330000007,8.732123254,188.0870929,100.0,Education,13.0,132.37985120000002,1.0,Public_or_other,Industry_or_other,No,1.0,540.2769347999999
Browns,1.0,132.27179579999998,930.1345978,45_and_up,1998.0714829999997,Yes,234.38385580000002,Yes,Female,By_16:00,0.02851264,0.842993986,7581.0,251.7068889,98.05747136,714.3736257999999,226.11004599999998,35.86099548,15.86527305,8.419,20759.13349,Maybe,445.04057479999994,7.035342442999999,21.0959848,93.89508397,44.09059859,70.0,Social,12.0,727.7733929,1.0,Foot_or_bicycle,Services_or_Retail,Yes,1.0,11.47611459
Greys,1.0,406.4540214,66105.62187999999,30-45,18501.58151,Yes,755.2488699,Yes,Female,After_16:00,0.639855397,0.6954856159999999,8146.0,512.9490099,9.385073278,5905.09358,215.09869049999998,,22.64837764,3.8539999999999996,60591.48229,No,238065.4932,0.35815495299999994,487.91955599999994,92.16901385,135.48467380000002,40.0,Foreign_Affairs,7.0,20.53429599,2.0,Public_or_other,Student_or_Unemployed,No,0.0,489.6056107
Khakis,7.0,446.2279726,72810.54548,30-45,22283.12083,Yes,716.1058224,Yes,Female,By_16:00,0.762360168,0.84970669,5305.0,470.8151217,81.84853527,5836.698456,797.0156346,27.33412043,21.69827463,4.695,57184.21611,Maybe,239616.928,5.604997958999999,489.50682120000005,62.71764962,148.7426575,70.0,Social,7.0,33.68930024,4.0,Foot_or_bicycle,Services_or_Retail,Yes,2.0,486.84306150000003
Turquoises,5.0,481.51809840000004,82230.45497,30-45,25932.6926,Yes,721.3253997,No,Female,After_16:00,0.05008426,0.492026655,8281.0,456.08869630000004,96.36050386,6035.377657,147.0845956,56.30495662,21.35623319,1.719,57138.760389999996,Maybe,262471.8095,6.353433006,512.3200264,12.8550776,160.5060328,90.0,Environment,15.0,49.49412688,0.0,Public_or_other,Student_or_Unemployed,No,1.0,519.2271409
Turquoises,2.0,616.4819097,76467.67353,Below_30,42443.26564,Yes,690.3315762,Yes,Male,By_16:00,0.825696262,0.613033105,4521.0,473.71520630000003,55.93187325,4668.5942780000005,735.3345871,23.55509156,21.76499957,5.479,54654.90266,No,138470.6051,5.842399846,372.11638650000003,11.59009864,205.4939699,60.0,Financial,11.0,138.5730092,1.0,Foot_or_bicycle,Public_Sector,Yes,1.0,453.55250369999993
Turquoises,3.0,315.0630123,47122.76579,45_and_up,11144.43231,No,710.4326965,Yes,Female,By_16:00,,0.848038042,8376.0,442.55951730000004,84.68681045,5372.103918,762.938113,37.61329551,21.03709859,1.624,55326.56266,Yes,201330.3334,6.184797336,448.69848830000007,1.2947557729999999,105.0210041,100.0,Education,14.0,84.3965961,3.0,Car,Hightech,Yes,0.0,534.5185643
Browns,5.0,570.7662217999999,5057.727261,45_and_up,36397.3754,No,70.94520209999999,Yes,Male,After_16:00,0.279374112,0.330956199,5826.0,64.30036225,72.50100372,394.43954269999995,529.5072151,46.13658115,8.018750667,10.174,6075.113414,Yes,706.7027722999999,3.5611406619999997,26.58388181,18.34666436,190.2554073,80.0,Healthcare,12.0,802.2206881,1.0,Public_or_other,Hightech,No,1.0,20.83297577
Yellows,9.0,-477.0139007,-44200.4427,45_and_up,25133.46886,No,506.44440499999996,Yes,Male,By_16:00,0.42332475700000005,0.594938136,6475.0,,5.728568137000001,3437.159843,4.782976117,93.82200299,18.12924152,7.525,39430.05949,Yes,77274.05055,7.18781838,277.9821047,45.90410111,-159.00463359999998,100.0,Education,16.0,310.94368619999995,2.0,Car,Student_or_Unemployed,Yes,0.0,365.6874725
Reds,6.0,396.8099685,57135.98902000001,Below_30,17637.62011,Yes,737.4072227999999,Yes,Male,After_16:00,0.189343016,0.33641005,3731.0,453.75805080000003,20.33393953,5227.1648159999995,783.2785884,66.04597354,21.30159738,8.269,56792.15741,No,186593.6502,3.501412896,431.96487149999996,29.07044431,132.2699895,50.0,Other,8.0,109.0954598,1.0,Car,Hightech,Yes,0.0,571.65698
Yellows,2.0,876.4443912999999,153150.4733,45_and_up,85652.67825,Yes,724.5231611,No,Female,After_16:00,0.46553300799999997,0.8173277179999999,5227.0,546.7462138,68.18038153,6335.712292,652.8426984,2.142845164,23.38260494,8.773,60932.82189,Yes,274808.691,3.379987401,524.2219864,7.42935678,292.14813039999996,90.0,Environment,13.0,149.5174551,4.0,Motorcycle_or_truck,Services_or_Retail,No,0.0,360.05874
Turquoises,6.0,380.93215539999994,51839.95727,45_and_up,16260.233719999998,No,641.8520449,Yes,Male,By_16:00,0.685007767,0.940134233,6626.0,360.80482539999997,35.1110938,4804.22304,830.7790151,18.16276968,18.99486313,3.3739999999999997,48514.70093,Maybe,166677.3209,0.39976664799999995,408.261339,11.5354039,126.9773851,70.0,,10.0,174.8095206,2.0,Car,Hightech,No,0.0,552.6031362000001
Turquoises,7.0,90.50411701,11216.36717,45_and_up,950.2786162999998,Yes,666.3506249,Yes,Male,After_16:00,0.759476417,0.244239275,8206.0,427.8789175,43.39294028,4573.721463,,23.12201262,20.68523429,,51778.52986,Maybe,138232.5354,7.519505242999999,371.7963627,34.60298479,30.168039,80.0,Healthcare,14.0,147.5730684,2.0,Public_or_other,Student_or_Unemployed,No,1.0,488.15992570000003
Browns,2.0,271.1551697,4467.895689,30-45,8269.843507,No,88.57791439,Yes,Female,By_16:00,0.393672105,0.12192880699999999,6188.0,66.08943059,76.00453433,626.4968223999999,928.7042299000001,43.79945891,8.129540614,9.812000000000001,7238.590354999999,No,2443.502468,4.554951484,49.43179613,42.14331177,90.38505657,70.0,Social,11.0,771.5667857000001,4.0,Public_or_other,Student_or_Unemployed,No,0.0,48.30849449
Blues,6.0,1788.083768,102623.3866,Below_30,355855.3126,No,696.4112033,Yes,Male,By_16:00,0.237109309,0.488176561,9212.0,435.94991739999995,17.43889544,2593.688072,19.14509968,21.57656651,20.87941372,4.788,50997.59958,No,29645.547339999997,1.7221548569999998,,28.29764329,596.0279227000001,60.0,Financial,8.0,342.0488359,2.0,Car,Industry_or_other,No,0.0,573.6767906
Oranges,2.0,551.683753,53508.149880000004,45_and_up,34011.11273,Yes,590.2228465,Yes,Female,By_16:00,0.659840516,0.335391215,9686.0,362.5924662,17.90874097,,852.4589131000001,96.90266105,19.04186089,2.314,44754.37124,No,84664.62532,5.689315957000001,290.97186339999996,5.25589413,183.89458430000002,50.0,Other,,251.98942769999996,2.0,Car,Services_or_Retail,Yes,0.0,469.5848812
Yellows,10.0,-284.9408749,-51566.472760000004,Below_30,8936.275508,Yes,864.5758426000001,No,Female,After_16:00,0.6876567140000001,0.72101517,3349.0,526.459098,16.52391637,6482.0942780000005,714.6547581,91.08903285,22.94469651,,66823.98827999999,Maybe,294759.5292,6.72400492,542.9176082,94.022302,-94.98029164,,Financial,8.0,180.14124089999999,3.0,Motorcycle_or_truck,Industry_or_other,No,3.0,672.9417871
Turquoises,6.0,264.5091969,39393.486189999996,30-45,7872.071426,Yes,583.2267437999999,Yes,Female,After_16:00,0.38210236399999997,0.9656746279999999,5814.0,345.4362377,68.45095626,5158.787389,521.4887829,44.76993224,18.58591504,4.186,45702.48348,No,199622.6368,8.131667566,446.7914914,4.718384566,88.16973229999999,70.0,Social,10.0,169.4647502,1.0,Motorcycle_or_truck,Hightech,Yes,3.0,455.3099613
Browns,2.0,263.90773640000003,87962.23522999999,45_and_up,7836.557390999999,Yes,1498.367276,No,Male,After_16:00,0.023335271,0.7306020529999999,7643.0,998.2635505000001,27.57697953,11995.73021,301.3200061,36.14111145,31.59530899,8.357000000000001,119856.8796,Yes,999840.6275,5.537592237999999,999.9203106000001,86.24486818,87.96924545,70.0,Social,13.0,864.9063513,0.0,Motorcycle_or_truck,Industry_or_other,Yes,6.0,999.8760986
Oranges,4.0,298.205462,39386.0276,30-45,9990.123776,No,683.2331019,Yes,Male,By_16:00,0.518116885,0.996686953,4362.0,329.9867589,42.57927961,4622.277963,463.37709129999996,57.98971273,18.16553767,7.638,49079.46909,Yes,156998.5652,1.828045023,396.23044460000006,91.82888218,99.40182068,30.0,Military,9.0,277.5172906,2.0,Foot_or_bicycle,Public_Sector,Yes,4.0,693.2439489
Violets,1.0,67.75151315,18766.1535,Below_30,542.6135638,Yes,1152.277863,No,Female,By_16:00,0.525536274,,8351.0,837.4184167000001,69.02739657,9984.387111,533.4058739,30.8379615,28.93818268,,95632.97495,Maybe,690486.2581,2.987665078,830.9550278,3.216706752,22.58383772,90.0,Environment,12.0,490.45534979999996,3.0,Car,Industry_or_other,Yes,,631.0115712
Greys,2.0,45.802548,9141.506212999999,Below_30,258.3645608,No,841.7245899000001,No,Female,By_16:00,0.190668161,0.265697714,3416.0,594.3901626,7.218876737,7176.3333840000005,533.4173228999999,17.44156971,24.38011818,8.584,69087.35721,Yes,358507.9164,5.397979117,598.7553058999999,84.16741411,15.267516,30.0,Military,9.0,136.7501555,2.0,Public_or_other,Hightech,Yes,0.0,493.795826
Turquoises,9.0,972.7226268,125432.8587,Below_30,105466.3863,No,739.9522440000001,Yes,Female,After_16:00,0.214444739,0.532208249,9861.0,454.28617080000004,55.17928333,4777.080854,977.6352201999999,51.25291992,21.31399003,0.139,56370.19997,Yes,149653.5811,0.009456477,386.8508512,4.302499094,324.2408756,70.0,Social,12.0,148.61622549999998,0.0,Public_or_other,Public_Sector,,0.0,584.8192102999999
Turquoises,6.0,709.6022652,81959.97201,30-45,56194.90907,Yes,640.487023,Yes,Male,After_16:00,0.961977913,0.7655372309999999,5434.0,415.57023660000004,57.339981200000004,4296.178961,148.9066076,90.57551341,20.38553989,4.566,49800.06192,No,120064.9172,9.672568317,346.5038488,0.58741183,236.5340884,90.0,Environment,12.0,178.91619509999998,2.0,Car,Public_Sector,No,1.0,463.64685039999995
Browns,7.0,315.3965363,3106.5362370000003,45_and_up,11167.90719,Yes,271.33054100000004,Yes,Male,By_16:00,0.682592558,0.744795194,5584.0,211.91408650000002,69.91150624,719.3167923999999,400.0458235,47.69237386,14.557269199999999,10.415999999999999,21027.49451,Yes,873.1352424,6.3546727039999995,29.54886195,7.511228533,105.13217879999999,100.0,Education,12.0,650.4857817000001,0.0,Motorcycle_or_truck,Student_or_Unemployed,Yes,1.0,155.305954
Khakis,7.0,191.7185889,29538.36371,45_and_up,4157.908121,No,664.4073556,Yes,Female,After_16:00,0.538004304,0.440068351,9945.0,,81.49184976,5502.1644049999995,950.5493331,99.95965678,20.97642103,0.055,53278.59207,Yes,213642.1448,5.007531692,462.2143927,86.54417854,63.90619629,90.0,Environment,9.0,90.12806107,5.0,Foot_or_bicycle,Student_or_Unemployed,Yes,0.0,444.35340180000003
Turquoises,10.0,182.24142949999998,25392.553640000002,30-45,3760.962546,No,667.8096022999999,Yes,Female,After_16:00,0.109365843,0.98405404,6793.0,448.2738883,84.86901522,5076.588567,746.2845702999999,58.53935357,21.1724795,3.207,53205.86438,Maybe,174727.4101,7.273993752999999,418.0040791,93.51425804,60.74714317,100.0,Education,15.0,111.4008282,2.0,Car,Public_Sector,Yes,0.0,445.1253899
Turquoises,6.0,171.3677524,25492.4959,30-45,3330.112202,No,615.6720077,Yes,Female,By_16:00,0.665018814,0.725180018,3213.0,389.5614416,17.56611674,5241.892957999999,546.6273464,36.32257627,19.7373109,6.787000000000001,48891.818889999995,Yes,199163.1674,1.142198623,446.2770075,16.57868302,57.12258413,90.0,Environment,13.0,136.3020313,1.0,,Student_or_Unemployed,No,1.0,440.8780191000001
Khakis,6.0,200.0152324,35346.18945,30-45,4521.793211,No,695.1663657,No,Female,By_16:00,0.996212931,0.8760036659999999,5447.0,445.1976199,26.36592714,6191.919882,511.5217697,86.56027191,21.09970663,4.553,55736.17151,Yes,281061.6353,2.055811409,530.1524642,68.52743351,66.67174414,60.0,Financial,5.0,64.83280843,1.0,Motorcycle_or_truck,Services_or_Retail,Yes,4.0,482.9465228
Turquoises,6.0,540.4648903,73684.74638,45_and_up,32645.96581,Yes,713.8086099,Yes,Male,After_16:00,0.6788602840000001,0.372183804,9774.0,481.56769510000004,8.505940787,5053.211233,770.01888,31.79022647,21.94465072,0.226,56495.40313,Yes,167287.204,9.017576708,409.0075842,55.63638124,180.1549634,100.0,Education,14.0,95.18733031,0.0,Public_or_other,Services_or_Retail,No,0.0,478.9938518
Browns,7.0,150.60835830000002,2178.696696,Below_30,2580.5225170000003,Yes,360.70657420000003,Yes,Male,After_16:00,0.466346327,0.435957975,8294.0,298.4527117,22.51434217,1030.884663,20.75115801,52.967087199999995,17.27578397,7.706,28650.91134,Maybe,1883.379808,2.738648683,43.39792401,82.66447168,50.20278609,100.0,Education,13.0,595.3107512,1.0,Motorcycle_or_truck,Public_Sector,No,0.0,175.51868259999998
Turquoises,6.0,303.46358369999996,46303.13098,30-45,10343.39304,Yes,677.8611373,Yes,Female,By_16:00,0.79647774,0.061784229,8304.0,441.033091,10.16015003,5459.53117,754.2845758,1.137443678,21.00078787,1.696,53881.54621,Yes,209531.8572,2.084252273,457.7464988,44.60792835,101.1545279,60.0,Financial,8.0,78.38206613,2.0,Public_or_other,Hightech,No,0.0,470.3134109
Khakis,8.0,207.090353,23881.55458,45_and_up,4844.1872619999995,Yes,607.4778774,Yes,Male,By_16:00,0.9764549309999999,0.960265374,5575.0,405.207146,75.12117708,4269.999092,884.1376931,88.95899835,,4.425,47874.863339999996,Maybe,119687.2699,9.726688804,345.95848,11.24181754,69.03011766,80.0,Healthcare,,199.26090219999998,1.0,Motorcycle_or_truck,Public_Sector,Yes,0.0,416.391196
Reds,4.0,122.7853321,26269.243440000002,45_and_up,1726.0659739999999,Yes,820.8372572000001,No,Male,After_16:00,0.984441418,0.379999605,9652.0,506.0425471,88.53210465,7430.419352,265.2365279,34.12642905,22.49538946,2.3480000000000003,65250.49062999999,No,411950.1464,9.92005944,641.8334257,33.57893156,40.92844402,40.0,Foreign_Affairs,9.0,175.0582556,2.0,Foot_or_bicycle,Services_or_Retail,No,0.0,602.4312444
Blues,3.0,1407.225956,63419.10426,Below_30,220510.7298,Yes,1154.295865,Yes,Female,After_16:00,0.10106854800000001,0.292515931,8696.0,734.2097485,82.63316439,2820.4220800000003,760.0962093999999,87.41382809999999,27.09630507,5.303999999999999,83114.58929,Yes,18279.10986,6.578930449,135.2002583,38.02641756,469.07531860000006,100.0,Education,16.0,632.0674482999999,3.0,Car,Student_or_Unemployed,Yes,1.0,959.9741313
Oranges,8.0,205.6415782,39012.96686,30-45,4777.2648229999995,No,533.3210763999999,No,Female,By_16:00,0.739828312,0.394351799,6701.0,228.95175609999998,30.17842937,6149.306079,448.16317410000005,77.88941921,15.13115184,5.2989999999999995,40427.64648,Yes,323920.6318,7.910947162,569.1402567000001,4.6324033060000005,68.54719272,30.0,Military,8.0,282.67311889999996,1.0,Foot_or_bicycle,Public_Sector,Yes,0.0,540.7009404
Turquoises,8.0,29.03137345,3619.4178509999997,30-45,113.3238628,Yes,695.8317795,Yes,Male,By_16:00,0.225502153,0.6486288929999999,8512.0,447.1000039,81.64475844,4634.379083,424.2810241,8.011760586,21.14473939,1.4880000000000002,53904.144060000006,No,139889.3952,3.751799234,374.01790760000006,75.20630942,9.677124484,70.0,Social,10.0,137.17078,4.0,Car,,Yes,0.0,512.0799705000001
Khakis,6.0,186.6577046,29652.43993,45_and_up,3943.4524229999997,Yes,692.9844487,Yes,Male,By_16:00,0.828127245,0.8935595040000001,7249.0,468.38874119999997,36.80538645,5702.576996,165.22309909999998,3.0076295369999997,21.64229057,2.7510000000000003,55866.68145,No,227128.45,0.21080984,476.57995139999997,94.54575798,62.21923488,100.0,Education,10.0,65.56248944,2.0,Car,Industry_or_other,Yes,0.0,447.5531730000001
Purples,4.0,233.7740085,812.8662576,30-45,6160.178785,No,,Yes,Male,By_16:00,0.8104437840000001,0.330534204,5097.0,,89.11368665,109.8137672,5.876991897999999,38.33961545,1.6582219580000002,10.902999999999999,621.4481107,Yes,108.8148717,3.7112612210000004,10.43143671,70.80619433,77.92466949,70.0,Social,12.0,852.8101134999999,5.0,Foot_or_bicycle,Hightech,Yes,2.0,9.745116603
Whites,3.0,748.584397,135794.5455,Below_30,62523.816960000004,No,631.1902759,No,Male,After_16:00,0.38003643,0.5975520520000001,5740.0,386.3798082,5.142945284,6214.813152000001,808.4347617999999,39.06120399,19.65654619,4.26,50697.15967,No,296159.4668,3.251524279,544.2053536000001,5.406950647,249.52813230000004,100.0,Education,10.0,128.9301166,2.0,Foot_or_bicycle,Services_or_Retail,No,0.0,458.05582639999994
Pinks,9.0,104.6509724,24089.85843,30-45,1261.753217,No,883.7507483999999,No,Female,By_16:00,0.513577496,0.724607364,4858.0,636.6086347999999,53.90149849,8178.989248000001,426.62997889999997,20.785427399999996,25.23110451,,73788.78499,No,476896.8662,8.249152002,690.5771977999999,40.2994191,34.88365748,80.0,Healthcare,7.0,235.06201430000002,3.0,Motorcycle_or_truck,Services_or_Retail,No,0.0,483.4905147
Turquoises,10.0,855.4239684,112483.8396,Below_30,81600.7153,Yes,623.6340891,Yes,Male,,0.644115481,0.8301039109999999,6175.0,390.2704194,41.10547267,4725.386098,269.5244439,83.56968055,19.75526308,3.825,48643.21441,No,155618.0412,4.000841691000001,394.48452589999994,5.362325651,285.1413228,70.0,Social,11.0,156.00628909999998,1.0,Public_or_other,Hightech,Yes,2.0,465.8845181
Greens,1.0,236.84651839999998,23991.974159999998,45_and_up,6321.8680939999995,Yes,805.0804565000001,Yes,Female,After_16:00,0.450953724,0.032119641000000004,9032.0,503.2086096,59.79056293,4045.3439869999997,594.3922664,59.565446900000005,22.43231173,0.968,60225.82252,Maybe,92350.75899,1.057398147,303.8926768,73.36295226,78.94883948,60.0,Financial,9.0,243.08704930000002,1.0,Foot_or_bicycle,Hightech,No,1.0,643.6068805
Oranges,7.0,322.2175812,57457.41182,45_and_up,11653.42471,Yes,681.752024,No,Male,By_16:00,0.142682716,0.12224366800000001,5188.0,354.1378755,31.22203206,6057.83597,841.4567672000001,1.198436529,18.81855136,6.812,51663.76977,Yes,286177.9454,3.5972669880000003,534.9560219,63.14851716,107.40586040000001,30.0,Military,5.0,191.5047726,3.0,Car,Public_Sector,No,3.0,619.0646677
Blues,6.0,1367.152703,347075.8516,45_and_up,208144.2191,Yes,1375.2034939999999,No,Female,By_16:00,0.627679474,0.344990829,7015.0,997.6579256000001,31.6961637,9611.345519,859.5506952,8.937238157000001,31.58572345,6.985,111212.8335,No,580039.0791,8.637920655,761.6029668,2.857533656,455.7175677,100.0,Education,14.0,638.3463797999999,3.0,Car,Student_or_Unemployed,Yes,1.0,802.3021292999999
Browns,10.0,348.0883215,103893.6871,Below_30,13588.8605,No,1207.953474,No,Male,After_16:00,0.473596896,0.932254083,9813.0,726.7622866,22.33536704,10407.60439,940.0902492999999,75.77626787,26.95852901,6.187,94721.94302,Yes,801755.4536,1.7192234259999999,895.4079816999999,77.74663709999999,116.0294405,80.0,Healthcare,14.0,625.7093593,1.0,Car,Industry_or_other,No,3.0,928.6532348
Blues,3.0,1171.401793,158868.6534,Below_30,152865.1517,Yes,268.092904,Yes,Male,By_16:00,0.999023366,0.434978956,7854.0,209.13854519999998,49.96897117,4486.957566,608.7451901000001,52.00909835,,6.146,25450.18522,No,165541.6081,9.811449656,406.8680475,71.38915178,390.4672642,,Environment,12.0,520.6264115,2.0,Motorcycle_or_truck,Hightech,No,0.0,78.36281718
Turquoises,8.0,490.4784596,62618.54449,30-45,,No,639.509904,Yes,Female,After_16:00,0.45676780100000003,0.20674308600000002,4129.0,377.2689806,43.26927417,4584.586556,619.5844836,57.59057975,19.42341321,5.871,48729.29849,No,146692.7224,9.152460741,383.0048595,61.43305115,163.4928199,70.0,Social,12.0,171.15861909999998,1.0,Car,Hightech,Yes,0.0,523.3346709
Khakis,9.0,886.1118549,,Below_30,87549.17277,Yes,638.4962827,Yes,Male,By_16:00,0.601655258,0.253566888,4853.0,418.39239380000004,75.55004545,5366.031769,573.3422991,38.67763476,,5.147,51137.04166,Maybe,205140.7822,6.4893925999999995,452.92469810000006,9.517628653,295.37061830000005,80.0,Healthcare,8.0,115.43223020000002,3.0,Foot_or_bicycle,Public_Sector,No,0.0,433.30131680000005
Turquoises,2.0,134.1681872,18968.03342,Below_30,2054.8452230000003,No,735.7386692000001,Yes,Female,By_16:00,0.7240836620000001,0.488776331,4692.0,505.8668796,17.02023656,5252.985091,695.5350187999999,94.58539733,22.491484600000003,5.308,58629.59199,Yes,179882.1286,0.618443505,424.12513319999994,15.04219873,44.72272906,60.0,Financial,8.0,,1.0,Car,Industry_or_other,No,4.0,476.0919285
Browns,6.0,599.7341788,38853.489760000004,45_and_up,40174.47642,Yes,596.8367316,Yes,Female,By_16:00,0.188203015,0.009164333,4927.0,439.51074789999996,18.25003801,2822.5570390000003,770.6295259,40.55078586,20.96451163,11.073,46829.5886,Yes,37773.30406,1.478623105,194.3535543,51.91109406,199.9113929,70.0,Social,11.0,340.08956639999997,2.0,Public_or_other,Hightech,No,0.0,363.6834061
Purples,5.0,508.96555159999997,44449.41548,Below_30,28962.5366,No,230.69209590000003,Yes,Female,By_16:00,0.709989344,0.236145947,9049.0,100.8359204,35.02907667,2821.657536,998.7553703,21.6652116,10.04170904,6.9510000000000005,17752.8852,Yes,68643.25041000001,8.043182599,,90.87169792,169.65518390000003,90.0,Environment,12.0,538.7428805,0.0,Car,Hightech,Yes,0.0,227.4798211
Turquoises,10.0,975.6384396999999,136584.7381,45_and_up,106098.5867,Yes,675.1621474,Yes,Female,After_16:00,0.917669105,0.338351025,3910.0,448.4016158,90.9638976,5096.66045,268.0465123,86.80598696,21.17549564,6.09,53573.5841,No,176388.0065,3.206349181,419.9857218,8.227768796,325.21281319999997,100.0,Education,12.0,103.5807503,2.0,Motorcycle_or_truck,Industry_or_other,Yes,0.0,459.20424199999997
Browns,5.0,831.9313465,276127.9595,45_and_up,77188.39547999999,No,1471.980751,No,Male,After_16:00,0.553952821,0.7233108009999999,3382.0,976.4833537999999,58.47250151,11910.32535,959.1522700999999,73.71408648,31.24873363,12.618,117750.4967,Yes,991489.9116,8.486270157,995.7358644,59.17621157,277.3104488,90.0,Environment,13.0,842.6743114,3.0,Foot_or_bicycle,Hightech,Yes,0.0,987.1442922
Turquoises,9.0,880.7900850999999,120492.6309,Below_30,86502.61602,,645.8442912,Yes,Male,After_16:00,0.5054796779999999,0.8429544729999999,5659.0,441.67100189999996,89.46496055,4987.360645000001,715.8639927,46.84007873,21.01597016,4.341,51846.32118,Yes,168429.69,1.38134778,410.4018641,50.49402751,293.596695,90.0,Environment,13.0,136.83270290000002,1.0,Motorcycle_or_truck,Industry_or_other,Yes,0.0,414.60040630000003
