Vote,Yearly_IncomeK,Number_of_differnt_parties_voted_for,Political_interest_Total_Score,Avg_Satisfaction_with_previous_vote,Avg_monthly_income_all_years,Overall_happiness_score,Avg_size_per_room,Weighted_education_rank,Most_Important_Issue@_0.0,Most_Important_Issue@_0.125,Most_Important_Issue@_0.25,Most_Important_Issue@_0.375,Most_Important_Issue@_0.5,Most_Important_Issue@_0.625,Most_Important_Issue@_0.75,Most_Important_Issue@_0.875,Most_Important_Issue@_1.0
Reds,0.3341428571428572,0.18181818181818177,-0.8995126752457949,0.21040062394513884,-1.0302932502861921,0.4970868311344624,-0.2638474881538826,0.49008286019030023,0,0,0,0,0,0,0,1,0
Khakis,0.9072857142857143,0.4545454545454546,-0.20103179751434497,-1.6140899386867034,-0.0077715227580297235,0.3757545917628875,-0.47822470729832456,-0.6403559708106445,0,1,0,0,0,0,0,0,0
Turquoises,0.059285714285714275,0.36363636363636365,-1.0654316228374048,0.1873365383230462,-0.6408736812431924,0.46172632828087756,0.03168968083991461,-0.03632091660125908,0,0,0,1,0,0,0,0,0
Yellows,0.44400000000000006,0.6363636363636362,-0.2741482261871304,0.5839781160608736,-0.24472479064589758,0.6073932558874295,-0.9198618424666992,0.47657061678570456,0,0,0,1,0,0,0,0,0
Greens,0.20799999999999996,0.4545454545454546,0.00020609443092443864,-0.12858073973745748,1.150852651317669,0.650166662287816,0.15097297713503538,-0.9734252390492677,0,0,0,0,0,1,0,0,0
Browns,0.9120000000000001,0.6363636363636362,0.6739949421186379,0.19674425745837357,-0.8398306017789453,0.7720424908783489,1.4574960761246516,1.4210013340431447,0,0,0,0,0,0,0,0,1
Browns,0.9668571428571429,0.9090909090909092,1.5599575432774704,0.08020993010464303,0.7353409625523548,0.8498380600178743,1.7408008981043612,2.241759406910262,0,1,0,0,0,0,0,0,0
Purples,0.609,0.6363636363636362,1.6033634416181077,0.8404143312012438,0.8486594699284968,0.8597236076120963,2.589356121421815,1.524488373271803,0,1,0,0,0,0,0,0,0
Turquoises,0.3578571428571429,0.6363636363636362,-1.0071051764194632,-0.44692581628449696,0.01213625625246406,0.4856914458032472,-0.034804762724521154,-0.11228058944784734,0,0,0,1,0,0,0,0,0
Browns,0.7002857142857144,0.4545454545454546,1.7247349745774643,0.6464939270891764,0.8466533907810005,0.06543437997593257,-1.7024737631601288,-1.504862600071037,0,0,0,1,0,0,0,0,0
Oranges,0.8205714285714287,0.5454545454545454,-0.04431189100052766,-0.8229311068867677,-1.0761119186727295,0.2528006993137386,-0.6316918457006854,0.5486394694620391,0,0,0,0,0,0,1,0,0
Whites,0.4674285714285714,0.18181818181818177,-1.1139980210090983,-0.6796909961811408,-0.8714093235733389,0.5047015896838649,-0.10464229998824517,0.08727396342939857,0,0,0,1,0,0,0,0,0
Khakis,0.5697142857142857,0.09090909090909083,-0.4325108308780858,-0.8969789607261174,-0.14152260763542382,0.39515623410268047,-0.36426194314481347,-0.45608782028703837,0,0,0,0,0,0,0,0,1
Turquoises,0.7347142857142859,0.5454545454545454,-0.6543332596914387,-1.2474923672197595,0.34817688765268656,0.4768192325027088,-0.529846718689293,-0.14820105942303508,0,0,0,0,0,1,0,0,0
Pinks,0.7955714285714286,0.18181818181818177,-0.35608524219662335,-1.3767726366278044,0.7159125158481506,0.4217445861545983,-0.20222497819951643,-0.6757658462630834,0,0,0,1,0,0,0,0,0
Blues,0.45285714285714285,0.7272727272727273,0.6224339661609597,0.5651626777902191,2.2198061411386085,0.049723584316667846,0.5524402620739229,0.06991886327093821,0,0,0,0,0,0,0,0,1
Browns,0.840857142857143,0.5454545454545454,1.9227148488635124,0.3478747132452425,-1.2663354212105082,0.04680972962341811,-1.8871048061453037,-1.59949003485363,0,0,1,0,0,0,0,0,0
Turquoises,0.8058571428571428,0.5454545454545454,-0.9402188515488412,-1.3986228230066289,-0.6932159012454464,0.5535324633774659,-0.13985524585657175,-0.04949299488712037,0,0,0,1,0,0,0,0,0
Khakis,0.001285714285714279,0.09090909090909083,-0.41187976589772757,0.3105473115147509,0.4447453808578233,0.4177282475610406,-0.4267937583634187,-0.4992641298822595,0,0,0,1,0,0,0,0,0
Browns,0.1011428571428572,0.9090909090909092,0.8916872393632411,1.9192672836557012,-0.9701911077517071,0.7039089397638568,0.9560656676893078,2.135588783770295,0,0,1,0,0,0,0,0,0
Blues,0.6755714285714287,0.7272727272727273,0.7386100451664285,0.09204544772650619,-0.24472479064589758,0.608338770250236,-2.083480356285227,-0.23311877250504576,0,0,0,0,0,1,0,0,0
Khakis,0.7524285714285714,0.18181818181818177,-0.3419588387396817,-1.2851232437610685,0.6656414596582219,0.4072493264026619,-0.351267719746999,-0.6059118480617214,0,0,0,0,0,0,0,0,1
Browns,0.4881428571428572,0.36363636363636365,1.302014900877065,1.097154021152431,0.21952454630788945,0.14515225805510795,-0.6101703161987927,-1.7860717666246249,0,0,0,0,0,0,0,0,1
Violets,0.499,0.8181818181818181,1.1800562545094462,0.14697438848438463,1.0206125553700796,0.23914321466669577,-1.8364770234095023,-1.1598284642395533,0,0,0,0,0,1,0,0,0
Browns,0.499,0.7272727272727273,2.0337381228721276,1.9547738365212912,-0.8578699456332496,0.9295962752635636,2.2866474482963977,2.2867957178004734,0,0,0,0,0,0,0,0,1
Browns,0.44214285714285717,0.36363636363636365,1.3120111692141363,1.194872910235507,-1.3386888146238225,0.028745414462831208,-1.0803745370903057,-1.0464690012982603,0,0,0,1,0,0,0,0,0
Purples,0.3402857142857143,0.5454545454545454,1.4120456007548141,1.4112504503480328,0.3833730809442325,0.8628062430414675,2.2605407393696044,1.535052343427883,0,0,0,0,0,1,0,0,0
Browns,0.18000000000000005,0.8181818181818181,1.3873831355646813,1.7517491880847138,-1.0162934817970506,0.8588921138510063,1.6668213401954295,2.015177245621995,0,0,0,0,0,1,0,0,0
Greys,0.6434285714285715,0.09090909090909083,-1.1790695127744384,-0.44662234147367985,-1.0417266399088545,0.4593253706721858,0.21656607678244252,0.08374442456978765,0,0,0,0,0,0,1,0,0
Blues,0.12357142857142855,0.6363636363636362,1.3034095532882732,1.2646721167234185,2.8148360172727815,0.5121221808909984,-2.201272200234633,-1.3744121191173078,0,0,0,0,0,1,0,0,0
Oranges,0.5965714285714285,0.36363636363636365,-0.21152070480638557,-0.34708260352570197,-0.43691832224620475,0.44155884145383406,-1.0980902206357304,0.39758565839580573,0,0,0,0,0,0,1,0,0
Turquoises,0.48871428571428577,0.7272727272727273,-0.6863322097453749,-0.7249087429928749,-0.06863113661418901,0.5367292242268251,-0.0907241469620121,-0.4144529317689652,0,1,0,0,0,0,0,0,0
Browns,0.24114285714285721,0.4545454545454546,0.9765514892659365,1.6218619690550353,-0.1815682670169579,0.881834202131668,1.0511125158200136,1.6448977272362395,0,0,0,0,0,1,0,0,0
Greens,0.21742857142857142,0.5454545454545454,-0.29067048318947586,-0.14861007725137987,-0.24472479064589758,0.6105171656042835,0.03406061162132545,-0.7378010342232432,0,0,0,0,0,0,0,0,1
Blues,0.9914285714285715,0.7272727272727273,1.6262431693069657,-0.5789373589898948,3.676039609950698,0.9895759503392138,1.7964516272456914,-1.2667614808902303,0,1,0,0,0,0,0,0,0
Browns,0.16685714285714282,0.4545454545454546,0.10478934529898473,1.7796688706798784,-0.6678067651577212,0.717183809803703,0.5126352451114244,1.3012365490990256,0,0,0,1,0,0,0,0,0
Turquoises,0.5345714285714286,0.36363636363636365,-0.5620190311142146,-0.8223241572651337,0.6893470638524978,0.5779838184775158,-0.23315530497406015,-0.43014280520715636,0,0,0,1,0,0,0,0,0
Greys,0.08699999999999997,0.0,-0.8572108801893401,0.7354120466585596,-1.4082465005105123,0.4036034211738625,-0.05775738154967299,-0.0427061250233017,0,0,0,0,0,0,1,0,0
Pinks,0.6645714285714286,0.4545454545454546,-0.3778820184065818,-1.0984862351086095,-0.3010239469414569,0.5533298029794942,-0.4483538703485425,-0.5750936707927456,0,0,1,0,0,0,0,0,0
Turquoises,0.3757142857142858,0.8181818181818181,-0.828548091976475,-0.48486016763662276,-0.4283325279197877,0.49237504543973987,-0.2654429202079503,-0.17960984069045477,0,1,0,0,0,0,0,0,0
Reds,0.08471428571428574,0.2727272727272727,-0.8261313263264204,0.7402676436316317,-0.0377970583345019,0.5509988310581371,-0.21422470532513938,0.6003493185143356,0,0,0,0,0,0,0,1,0
Turquoises,0.616857142857143,0.6363636363636362,-0.8855784171477673,-0.9971256482957295,-1.0215791309088946,0.5433251922864504,-0.16190852085502452,-0.14043666544262817,0,0,0,0,0,1,0,0,0
Greens,0.9995714285714286,0.9090909090909092,-0.2042593856221237,-1.8101346664744893,-0.1914084004890162,0.6644070850633065,0.42858652825425386,-0.6777697331201501,0,0,1,0,0,0,0,0,0
Turquoises,0.4514285714285715,0.7272727272727273,-1.0385833678376966,-0.6457018173696362,0.18724003513532106,0.5047201826855497,-0.030487345515950778,-0.08424484553651994,0,0,1,0,0,0,0,0,0
Whites,0.9204285714285716,0.36363636363636365,-0.3273336209292463,-1.6420096212818678,1.8751481469467057,0.5109309324296609,-0.8278374814570475,-0.6024190129504162,0,0,1,0,0,0,0,0,0
Pinks,0.8551428571428572,0.2727272727272727,-0.5012475192792871,-1.503321632738496,0.5370560960787363,0.564340511909366,-0.4425371671565191,-0.40686217316202117,0,0,1,0,0,0,0,0,0
Browns,0.32800000000000007,0.2727272727272727,0.6206781115295426,1.4373492840782953,0.1480967471931524,0.25933512528587555,-0.6807754431906932,-1.260739205338849,0,0,0,1,0,0,0,0,0
Turquoises,0.20185714285714285,0.6363636363636362,-0.6708911020282821,-0.11553132287232591,1.0966343348320362,0.565713782224768,-0.2665506531991592,-0.30298180528511615,0,0,0,1,0,0,0,0,0
Browns,0.25028571428571433,0.8181818181818181,0.4793752467892861,1.6024395811627463,-1.0053963332530116,0.6196190168973374,-0.11998060134978542,1.9372864457443562,0,0,0,0,0,1,0,0,0
Browns,0.5944285714285715,0.6363636363636362,1.8550256322525474,0.8713687619045786,0.5217046165498234,0.08567992242590985,-1.6077550108347791,-1.8575798370820351,1,0,0,0,0,0,0,0,0
Whites,0.499,0.36363636363636365,-0.894626994853572,-1.7627925959870363,-0.810640452514523,0.47860356069340865,-0.35318064169533236,0.35649893483430833,0,0,1,0,0,0,0,0,0
Turquoises,0.847,0.5454545454545454,-0.8174611924185639,-1.4860235685219267,-0.384594614486398,0.5064198100464256,-0.0701003370159306,-0.3046434080327438,0,0,1,0,0,0,0,0,0
Turquoises,0.9227142857142858,0.6363636363636362,-1.1580954288199836,-1.64686521825494,-0.473823560118885,0.4970868311344624,-0.11998060134978542,0.07198085981559113,0,0,0,0,0,0,0,0,1
Turquoises,0.5742857142857143,0.36363636363636365,-0.7383447599446148,-0.9066901546722616,0.5472744108333856,0.4876510160451832,-0.2916957537588211,-0.27420893340778935,0,0,0,1,0,0,0,0,0
Yellows,0.8118571428571428,0.6363636363636362,-0.5211875996893941,-0.19746952179291774,-1.27543574161092,0.5829889469583384,-0.7115409264710715,0.25861266457689014,0,1,0,0,0,0,0,0,0
Whites,0.20999999999999996,0.2727272727272727,-1.1606141031052906,-0.13282938708889538,-0.3966233641109985,0.5366757040892537,0.08997547466697262,0.3770638938728226,0,0,0,0,0,0,0,0,1
Browns,0.5601428571428572,0.5454545454545454,1.6631401913880601,0.9442027165006601,-1.20844693619954,0.015256755017175128,-1.2956337960700743,-1.4550679849803563,0,0,0,0,0,1,0,0,0
Turquoises,0.32600000000000007,0.36363636363636365,-0.7666928496355917,-0.3792509334723046,-0.24472479064589758,0.6058852364157458,0.10044035864772845,-0.19552520490745764,0,0,0,1,0,0,0,0,0
Greens,0.4811428571428572,0.8181818181818181,-0.2045081638066548,-0.7088245780195735,0.6162099770167702,0.6405904191197871,0.24810501820417938,-0.7693864719065746,0,0,1,0,0,0,0,0,0
Blues,0.49257142857142866,0.4545454545454546,0.5592241600080328,0.4807966803830915,2.521633460008355,0.7784869601982952,-0.9545287473780292,1.3097197786121,0,0,0,1,0,0,0,0,0
Turquoises,0.5267142857142858,0.7272727272727273,-0.5978166848864036,-0.8056330426701984,0.4989818659934459,0.4053974405121368,-0.44886027642910015,-0.16205712046764392,0,0,0,0,0,0,0,0,1
Oranges,0.48942857142857144,0.18181818181818177,-0.17666061431372784,-0.11947649541294723,0.19539514837516678,0.7340171130143706,-0.409498071070122,0.5925905648073969,0,0,0,0,0,0,1,0,0
Turquoises,0.43814285714285717,0.7272727272727273,-0.9011945484963519,-0.6174786599636545,-0.39959824321895493,0.5348051811918328,-0.11998060134978542,-0.17668748875312754,0,1,0,0,0,0,0,0,0
Turquoises,0.3514285714285714,0.36363636363636365,-0.8512858489755423,-0.4332694497977317,-1.229669076964935,0.5255011829616085,-0.15028564284770193,-0.21892042777709658,0,0,0,0,0,0,0,0,1
Oranges,0.20757142857142863,0.0,0.07957329504854659,0.47927930632900645,-1.1102856840696487,0.7913413100423656,-0.5188239388951557,0.5786889495105746,0,0,0,0,0,0,1,0,0
Browns,0.31385714285714283,0.5454545454545454,0.7297098390450896,1.4673932903491784,-0.867641030292135,0.8561382379515984,1.1496577165137736,1.321363413520371,0,0,1,0,0,0,0,0,0
Yellows,0.8395714285714286,0.5454545454545454,-0.831612368048124,-0.2563436350914172,3.5265158575677518,0.3729545423958621,0.3168131612515003,0.2535128202359684,0,0,0,0,0,1,0,0,0
Khakis,0.35771428571428576,0.36363636363636365,-1.1566143295740638,-0.44662234147367985,-0.024644407800785494,0.4622601001873214,-0.01605012954124511,0.16693999858234704,0,0,1,0,0,0,0,0,0
Khakis,0.1874285714285714,0.4545454545454546,-1.1668852865799564,-0.08488036697980854,-0.3375222403771362,0.49118568620211417,0.047437193522061834,0.41333033925374446,0,1,0,0,0,0,0,0,0
Yellows,0.3757142857142858,0.7272727272727273,0.3335011516002607,0.7290390756314022,-0.24472479064589758,0.3824472342701891,-0.5199983874920161,-1.2574627437644268,0,1,0,0,0,0,0,0,0
Violets,0.4600000000000001,0.5454545454545454,-0.3866271288968144,1.1569385588833812,0.8745036780536108,0.6056212450552861,-0.11998060134978542,-0.12836305693947786,0,0,0,0,0,0,0,0,1
Violets,0.45885714285714285,0.8181818181818181,1.946699177437311,1.1593663573699176,-0.8006670514717054,0.919722329043115,2.418118803679516,2.0789015346336512,0,0,1,0,0,0,0,0,0
Purples,0.09728571428571431,0.2727272727272727,1.4092575423756892,1.9274611035477607,-0.3479735005505718,0.9152718091361042,2.5482313288052616,0.38972392676858036,0,0,0,1,0,0,0,0,0
Browns,0.8778571428571429,0.6363636363636362,1.3941510665075518,0.26927473724363804,-0.7207158191415142,0.8237068837022874,1.426030750867128,2.2645909854960937,1,0,0,0,0,0,0,0,0
Greens,0.034571428571428586,0.7272727272727273,-0.22463521381756765,0.23983768059438804,-0.4622743714101608,0.6163805307129449,-0.06728925697346166,-0.7815112438301745,0,0,1,0,0,0,0,0,0
Browns,0.12142857142857144,0.5454545454545454,1.6783523503774147,1.8761738605196865,-0.7431947658081062,0.10814915404338835,-1.6847038495112032,-1.6239764815633635,0,0,1,0,0,0,0,0,0
Turquoises,0.4155714285714286,0.6363636363636362,-0.7347588655553826,-0.5695296398545675,-0.33180972079054283,0.4889153924659466,-0.4322852992159024,-0.1460898671834652,0,0,0,1,0,0,0,0,0
Turquoises,0.34257142857142864,0.36363636363636365,-0.6089052863188075,-0.4144540115270772,-0.50235860003806,0.37330209585130275,-0.19549750399804455,-0.2186317742017573,0,0,0,1,0,0,0,0,0
Turquoises,0.6165714285714285,0.6363636363636362,-1.037094213585179,-0.9965186986740955,0.19290384053769075,0.521000502614864,-0.09928020646343781,-0.12836305693947786,0,1,0,0,0,0,0,0,0
Blues,0.04442857142857143,0.2727272727272727,-0.25751494118334717,1.43279716191604,-0.24472479064589758,0.716421377220472,-0.3411708257190079,-0.18740099837992302,0,0,0,1,0,0,0,0,0
Yellows,0.9808571428571429,0.4545454545454546,0.07027880091743235,-0.5564802229894364,-0.24472479064589758,0.6116388473278961,0.3633781343762715,-1.1111148744354131,0,0,0,0,0,1,0,0,0
Blues,0.6861428571428572,0.6363636363636362,1.0548716153749274,0.06958831172604778,2.407214802902937,0.7990258890095324,1.5302877591513426,1.8368979129242247,0,0,0,1,0,0,0,0,0
Pinks,0.499,0.4545454545454546,-0.20381541388563204,-1.5773694865778454,0.6513109670085946,0.47545510917044415,0.9649451240184399,1.1526820796863395,0,0,1,0,0,0,0,0,0
Turquoises,0.2361428571428572,0.36363636363636365,-0.765567107598729,-0.18836527746840748,-0.15939520530437043,0.5257439242057419,-0.35091630091300213,-0.17598142298366787,0,0,0,0,0,0,0,0,1
Oranges,0.8110000000000002,0.5454545454545454,-0.5306951037878364,-0.8025982945620284,0.1290967022604511,0.43569096571104726,-0.7289490652627383,0.3316271631935419,0,0,0,0,0,0,0,1,0
Browns,0.8805714285714286,0.7272727272727273,0.9108008519665434,0.26350871583811486,-0.6286468061520897,0.6698683177535755,0.5663181703196288,2.297311773967657,0,0,1,0,0,0,0,0,0
Turquoises,0.2997142857142857,0.7272727272727273,-0.8910279595429821,-0.0035491176808506463,0.89266626891993,0.41995809260748845,-0.05676016466078381,-0.07760973895449434,0,1,0,0,0,0,0,0,0
Violets,0.5318571428571429,0.9090909090909092,1.5469773700470342,1.0042907290424274,-0.7485139119395575,0.8668330664765848,2.2359352972564657,1.7911628459942024,0,0,1,0,0,0,0,0,0
Turquoises,0.09471428571428575,0.4545454545454546,-0.587075613416449,0.11207478524042883,-0.9652000827312502,0.5103711635447924,-0.17091262923353592,-0.5073420121965506,0,0,0,1,0,0,0,0,0
Browns,0.1635714285714286,0.4545454545454546,2.0713994503959223,1.7866487913286695,-0.9979602773686298,0.9563082078492341,2.37998602223974,2.1653428224852105,0,0,0,0,0,0,0,0,1
Khakis,0.5987142857142858,0.36363636363636365,-0.3273336209292463,-0.9585843473219697,1.4202104402396332,0.39068450368403324,-0.4603503306599604,-0.6146859340823579,0,1,0,0,0,0,0,0,0
Turquoises,0.8887142857142858,0.6363636363636362,-0.7092956098228983,-1.5746382132804924,-0.6086747431915297,0.47558183747693933,0.15628410440745052,-0.44522083062527223,0,0,0,0,0,1,0,0,0
Turquoises,0.6100000000000001,0.6363636363636362,-0.6319345294968177,-0.9825588573765132,-1.0212242437807089,0.4960006138603621,-0.22377688635734283,-0.4389357111717815,0,0,0,1,0,0,0,0,0
Oranges,0.08457142857142863,0.2727272727272727,-0.4197439898791618,0.7405711184424485,-0.5868272560147632,0.28712395869244123,-0.08370086236389748,0.3762094910842397,0,0,0,0,0,0,1,0,0
Greens,0.898857142857143,0.7272727272727273,-0.24424237091156326,-1.5961849248484998,-0.9882326550730689,0.622962097367232,0.13067387815008413,-0.7685485186728197,0,0,0,0,0,0,0,0,1
Browns,0.9207142857142858,0.7272727272727273,0.7478307860761736,0.17823229399853593,1.324442091241475,0.9251317075930912,0.720164055209931,1.1068293766017174,0,0,0,0,0,1,0,0,0
Greys,0.49457142857142866,0.0,-0.5916651099412162,-0.1304015886023596,-0.13561680929929112,0.5205618850760967,0.8584190142430618,0.7373638574379624,0,0,0,0,0,0,1,0,0
Reds,0.5052857142857143,0.36363636363636365,-0.5540583915482513,-0.15316219941363513,-0.7688788457047753,0.6557742690109231,0.09226436421231261,0.6927294436223161,0,0,0,0,0,0,0,1,0
Pinks,0.2838571428571429,0.18181818181818177,-0.5144610029011982,-0.28972586428128777,0.5936895517562237,0.4644432871087611,0.8384255838777542,0.8472606475432425,0,0,0,1,0,0,0,0,0
Browns,0.3234285714285714,0.5454545454545454,1.9822712058866458,-0.0035491176808506463,-1.248946278182406,0.9496318260674416,-0.11998060134978542,2.12884814139523,0,0,0,0,0,0,0,0,1
Violets,0.6624285714285716,0.6363636363636362,-0.3273336209292463,0.7269147519556833,-0.25121942867047203,0.6634983681578605,1.4990595720110316,1.2319719307134627,0,1,0,0,0,0,0,0,0
Violets,0.6164285714285715,0.9090909090909092,1.9977079399549706,0.8246336410387596,-0.990685134347289,0.1321426485260074,-2.189780764361127,-1.791581926436946,0,1,0,0,0,0,0,0,0
Blues,0.051428571428571435,0.5454545454545454,0.5995146421470157,1.417926896186007,2.097326024197567,0.2904753693487522,0.4737474680925058,1.9080794662589138,0,0,0,0,0,0,0,0,1
Browns,0.5918571428571429,0.7272727272727273,1.9956363529817136,0.8768313084992849,-0.6098649221850083,0.9464343276366017,2.222275993945283,2.210514573227713,0,1,0,0,0,0,0,0,0
Greens,0.5495714285714286,0.5454545454545454,-0.35168030850075277,-0.8541890124009195,-0.9053276103957568,0.6223160581666892,0.2887618499332536,-0.6482639171436507,0,0,0,0,0,0,0,0,1
Oranges,0.9454285714285715,0.36363636363636365,-0.13663095309662318,-1.0881680915408314,1.0092456779628687,0.5893863484047561,-0.4681189921312059,-0.7962381065124045,0,0,0,0,0,0,0,1,0
Blues,0.6971428571428573,0.7272727272727273,0.029208090999270856,0.046220751293138296,-0.24472479064589758,0.36537170757669873,1.6324168426906904,0.08473619701337741,0,0,0,0,0,0,0,0,1
Blues,0.012571428571428567,0.7272727272727273,0.9597400037094966,1.5004720447282327,2.3109958430994575,0.9458241066774657,1.1009473536578387,-0.7498778883230555,0,0,1,0,0,0,0,0,0
Browns,0.23085714285714287,0.5454545454545454,0.8150633521188427,-0.0035491176808506463,0.5936000733830027,0.6247785843660075,0.5944929988211867,2.254532453637844,0,0,1,0,0,0,0,0,0
Violets,0.6152857142857144,0.4545454545454546,1.133767421615886,0.8270614395252954,-0.6447097911706471,0.6604922678913782,2.576891199953411,1.3269778291667176,0,0,0,0,0,1,0,0,0
Blues,0.9607142857142859,0.6363636363636362,0.3805324261315811,-0.5136902746642382,-0.24472479064589758,0.2193883948054901,0.14666293754360846,-1.0152883262057801,0,0,0,0,0,1,0,0,0
Browns,0.005142857142857171,0.6363636363636362,1.5542912626823078,2.1232023565247298,0.47677747023728884,0.9006406336897504,1.4261435683079506,2.224853887295663,0,0,0,1,0,0,0,0,0
Browns,0.7842857142857143,0.6363636363636362,0.5594889359903517,-0.0035491176808506463,0.1810006721645956,0.2796258801096628,-0.05637247208980076,-1.408705225110019,0,0,1,0,0,0,0,0,0
Turquoises,0.05871428571428572,0.5454545454545454,-0.9548129304715172,0.1885504375663141,1.3882751534583082,0.4236742693574694,-0.06174843043831236,0.020702137382275037,0,0,0,0,0,1,0,0,0
Greens,0.36471428571428577,0.36363636363636365,-0.2612303626922977,-0.46149260720371327,1.0531567205356238,0.655173745800143,0.17357955415915471,-0.6631544657859194,0,0,0,1,0,0,0,0,0
Browns,0.5855714285714286,0.5454545454545454,1.3572824516147834,-0.0035491176808506463,-0.05010159636422474,0.8643654794779932,1.573588652515681,2.0076604224484176,0,0,0,0,0,1,0,0,0
Turquoises,0.10128571428571431,0.36363636363636365,-0.5601397817042679,0.09811494394284646,0.0028052692639918843,0.4812423989706701,-0.3836668669315567,-0.42742485853586554,0,0,0,1,0,0,0,0,0
Yellows,0.45971428571428574,0.5454545454545454,-0.6063970921890561,0.5505958868710028,2.5892948173857984,0.4005389856996337,-0.5012876481429572,0.4680291765995628,0,0,0,0,0,1,0,0,0
Violets,0.9774285714285715,0.5454545454545454,1.2723089062135575,0.057752794104184345,-0.5117915219098804,0.23414538585026087,-1.8854935048807124,-1.2480575939336844,0,0,0,0,0,0,0,0,1
Greys,0.0485714285714286,0.4545454545454546,-0.7889625192389482,-0.0035491176808506463,-0.8642161098685852,0.3850656042236999,0.22593047748212183,0.5539354791650667,0,0,0,0,1,0,0,0,0
Khakis,0.32900000000000007,0.4545454545454546,-0.35539957986819987,-0.3856239044994617,-1.2899767653812302,0.39184695243506146,-0.43305366478158674,-0.5072786397592767,0,1,0,0,0,0,0,0,0
Blues,0.2657142857142857,0.6363636363636362,-0.17931143342721903,0.9627146799604975,2.8161810369293407,0.5196299164173009,0.9996954272641668,-0.7268516881320711,0,1,0,0,0,0,0,0,0
Pinks,0.07957142857142863,0.09090909090909083,-0.48252618697101535,0.1442431151870312,-0.5582303521136074,0.45002409136392185,-0.21944848593669117,-0.5718052132510373,0,0,0,0,0,0,0,0,1
Browns,0.7835714285714286,0.5454545454545454,1.0533943705595714,0.46956811238286195,-0.24405637835384392,0.2247622143447563,-0.6008673503724455,-1.7191393277310891,0,0,0,0,0,1,0,0,0
Khakis,0.3172857142857143,0.09090909090909083,-0.4463659775578217,-0.36073897001246724,1.04618444491862,0.41388182238773064,-0.44937705976844655,-0.42964406731729554,0,0,0,1,0,0,0,0,0
Turquoises,0.1021428571428572,0.7272727272727273,-0.6632684066189071,0.09629409507794436,-1.1164201199868966,0.47544582637122407,-0.427738496339007,-0.2527747714553873,0,0,0,0,0,1,0,0,0
Turquoises,0.841,0.8181818181818181,-0.4967211865346001,-1.4732776264676122,-1.2044672316507465,0.5923717363185912,-0.4143480896163736,-0.36849368900187995,0,1,0,0,0,0,0,0,0
Turquoises,0.4780000000000001,0.36363636363636365,-0.7967347123818735,-0.7021481321815993,-0.4318614501092024,0.5607493267602288,-0.0753795981578266,-0.2591909734720187,0,0,0,0,0,0,0,0,1
Turquoises,0.7425714285714287,0.5454545454545454,-0.6720977794276961,-1.264183481814695,-1.2961001938437746,0.5179891143222016,-0.192680377262737,-0.4049962350286053,0,0,1,0,0,0,0,0,0
Khakis,0.4244285714285715,0.36363636363636365,-0.9525722462429691,-0.588345078125222,-0.01276856408534039,0.41520437039686564,-0.0961407644307514,0.16906302274105825,0,0,1,0,0,0,0,0,0
Greens,0.007714285714285729,0.9090909090909092,-0.2761191291290345,0.2968909450279857,0.746770645599931,0.6185126380858147,-0.05385541520276305,-0.7226910083384223,0,1,0,0,0,0,0,0,0
Pinks,0.9064285714285716,0.2727272727272727,-0.4113303356483898,-1.612269089821801,-0.6986320147483025,0.5001298929277329,0.8960728155322678,0.9528377176530597,0,0,1,0,0,0,0,0,0
Yellows,0.9541428571428572,0.36363636363636365,-0.9265918838914787,-0.4997304333666559,1.6925367866332859,0.39162605707780246,0.22437387829296399,0.22582936055329453,0,0,0,1,0,0,0,0,0
Browns,0.08542857142857141,0.6363636363636362,1.970871395352121,1.9526495128455723,1.474946539032837,0.938996191451885,2.3196087008671693,2.123967016266604,0,0,1,0,0,0,0,0,0
Turquoises,0.7668571428571429,0.8181818181818181,-0.6111248285076534,-1.315774199653586,0.6532767324054731,0.48007781206645306,-0.4025049957375753,-0.349569550580761,0,0,0,0,0,1,0,0,0
Turquoises,0.3838571428571429,0.5454545454545454,-0.9321607878801311,-0.5021582318531922,-0.8565542465122696,0.5012770516681991,-0.26820149368154833,-0.019125321518703532,0,0,0,0,0,0,0,0,1
Browns,0.10185714285714287,0.5454545454545454,1.1519709495099764,1.9177499096016164,-0.9829047534850742,0.22298500109657024,-0.9399608020424381,-1.7077092283268058,0,0,0,1,0,0,0,0,0
Blues,0.8260000000000001,0.8181818181818181,0.2922179595000532,-0.22751352806380143,2.0770740124280223,0.8757703826862651,0.32062060530483416,0.5147477487989026,0,0,1,0,0,0,0,0,0
Browns,0.07471428571428573,0.7272727272727273,1.7562162689203888,1.9754101236568475,-0.35864550943390044,0.013699439178076337,-1.3137697721773058,-1.5893390919060792,0,0,0,0,0,1,0,0,0
Purples,0.5238571428571429,0.36363636363636365,0.10745010044759538,1.0212853184481796,0.5946721535361036,0.6865518890337802,1.5781135837875113,0.42257406102345163,0,0,0,0,0,0,0,0,1
Purples,0.949857142857143,0.36363636363636365,0.7156455757577485,0.11632343259186671,-0.8153077472779346,0.05799092101092017,-0.721604323183764,0.19577989328773107,0,0,0,0,0,0,0,0,1
Whites,0.41800000000000004,0.18181818181818177,-0.09267541010774895,-0.5746887116384567,-0.4931821989485956,0.537470052551794,-0.8729679655988485,-0.6405414202070882,0,0,0,1,0,0,0,0,0
